발생년,발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형__1,사고유형,법규위반,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,시설종류,대상시설명,소재지도로,소재지지번,위도_2,경도_2,관리기관명,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기준,제공기관코,제공기관명,옐로카펫_,보호구역_,평균기온(℃),최저기온(℃),최고기온(℃),강수량(mm),옐로카펫_설치유무,Unnamed: 0,법규위반_
2014,20140914,주간,수,1,1,0,0,0,서울,강동구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,968635.0,1948674.0,127.1449785,37.53685202,초등학교,길동초등학교,서울특별시 강동구 양재대로116길 57,서울특별시 강동구 길동 362,37.5380968,127.14350220000001,서울특별시 강동구청,강동경찰서,Y,4.0,6,2019/12/06,3240000,서울특별시 강동구,0,96,23.0,18.2,28.4,,0,,
2014,20140914,주간,수,1,1,0,0,0,서울,강동구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,968635.0,1948674.0,127.1449785,37.53685202,유치원,예크유치원,서울특별시 강동구 천호대로187길 73-10,서울특별시 강동구 길동 399-4,37.537811600000005,127.1427142,서울특별시 강동구청,강동경찰서,Y,,6,2019/12/06,3240000,서울특별시 강동구,0,9,23.0,18.2,28.4,,0,,
2014,20140914,주간,수,1,1,0,0,0,서울,강동구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,968635.0,1948674.0,127.1449785,37.53685202,유치원,길동초병설유치원,서울특별시 강동구 양재대로116길 57,서울특별시 강동구 길동 362,37.5380968,127.14350220000001,서울특별시 강동구청,강동경찰서,Y,,6,2019/12/06,3240000,서울특별시 강동구,0,96,23.0,18.2,28.4,,0,,
2014,20140914,주간,수,1,1,0,0,0,서울,강동구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,968635.0,1948674.0,127.1449785,37.53685202,어린이집,성심어린이집,서울특별시 강동구 천호대로193길 23-3,서울특별시 강동구 길동 401-2,37.53621721,127.1445702,서울특별시 강동구청,강동경찰서,Y,1.0,6,2019/12/06,3240000,서울특별시 강동구,0,10,23.0,18.2,28.4,,0,,
2014,20140915,주간,월,1,1,0,0,0,서울,송파구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,중형,소형,966545.0,1948262.0,127.121341,37.533065,어린이집,사랑어린이집,서울특별시 송파구 토성로19길 35-1,서울특별시 송파구 풍납2동 503-1,37.53150614,127.1193467,서울특별시 송파구청,송파경찰서,Y,2.0,6~9,2020/02/20,3230000,서울특별시 송파구,0,6,23.1,20.6,27.5,,0,,
2014,20140915,주간,월,1,1,0,0,0,서울,송파구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,중형,소형,966545.0,1948262.0,127.121341,37.533065,어린이집,풍성어린이집,서울특별시 송파구 풍성로25길 21-3,서울특별시 송파구 풍납1동 485-14,37.535373,127.12042350000002,서울특별시 송파구청,송파경찰서,Y,1.0,6~10,2020/02/20,3230000,서울특별시 송파구,0,10,23.1,20.6,27.5,,0,,
2014,20140915,주간,월,1,1,0,0,0,서울,송파구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,중형,소형,966545.0,1948262.0,127.121341,37.533065,초등학교,성내초등학교,서울특별시 강동구 성내로3길 19,서울특별시 강동구 성내1동 300-3,37.53135876,127.1225001,서울특별시 강동구청,강동경찰서,Y,3.0,6,2019/12/06,3240000,서울특별시 강동구,0,95,23.1,20.6,27.5,,0,,
2014,20140915,야간,토,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,대형,보행자,959196.0,1946433.0,127.03826550000002,37.51628362,유치원,강남유치원,서울특별시 강남구 선릉로129길 31,,37.515448,127.03900900000001,서울특별시 강남구청,강남경찰서,Y,2.0,8.6,2020/06/24,3220000,서울특별시 강남구,0,13,23.1,20.6,27.5,,0,,
2014,20140915,야간,토,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,대형,보행자,959196.0,1946433.0,127.03826550000002,37.51628362,어린이집,연화어린이집,서울특별시 강남구 학동로 43길 17,,37.517216,127.037152,서울특별시 강남구청,강남경찰서,Y,1.0,6,2020/06/24,3220000,서울특별시 강남구,0,11,23.1,20.6,27.5,,0,,
2014,20140916,주간,목,1,1,0,0,0,서울,강북구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,횡단보도상,소형,보행자,959554.0,1959138.0,127.0415429,37.63075766,유치원,초안유치원,서울특별시 노원구 우이천로 102,서울특별시 노원구 월계2동 초안@단지,37.63067857,127.04345249999999,노원구청,노원경찰서,Y,2.0,5.5~8,2020/07/14,3100000,서울특별시 노원구,0,10,21.3,15.8,27.0,,0,,
2014,20140916,주간,목,1,1,0,0,0,서울,강북구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,횡단보도상,소형,보행자,959554.0,1959138.0,127.0415429,37.63075766,초등학교,서울번동초등학교,서울특별시 강북구 오현로 204,서울특별시 강북구 번동 236,37.62903,127.04001000000001,강북구청,강북경찰서,Y,3.0,20,2019/05/10,3080000,서울특별시 강북구,0,97,21.3,15.8,27.0,,0,,
2014,20140916,주간,목,1,1,0,0,0,서울,강북구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,횡단보도상,소형,보행자,959554.0,1959138.0,127.0415429,37.63075766,초등학교,신화,서울특별시 도봉구 우이천로 120,,37.632669799999995,127.04085959999999,도봉구청,도봉경찰서,Y,4.0,6~15,2019/09/05,3090000,서울특별시 도봉구,20171019,96,21.3,15.8,27.0,,0,,
2014,20140916,야간,화,1,1,0,0,0,서울,동작구,차대사람,기타,기타,과속,단일로,횡단보도상,소형,보행자,947975.0,1944160.0,126.911451,37.49514369,유치원,평강유치원,서울특별시 영등포구 신길로 27,서울특별시 영등포구 대림동 912-46,37.49493197,126.90814499999999,영등포구청,영등포경찰서,Y,1.0,4.2~4.7,2020/06/30,3180000,서울특별시 영등포구,0,9,21.3,15.8,27.0,,0,,
2014,20140920,주간,목,1,1,0,0,0,서울,송파구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,교차로,교차로내,중형,자전거,966826.0,1945614.0,127.124641,37.50920756,초등학교,방산초등학교,서울특별시 송파구 오금로29길 31,서울특별시 송파구 방이1동 220,37.50937134,127.1218761,서울특별시 송파구청,송파경찰서,Y,6.0,8~15,2020/02/20,3230000,서울특별시 송파구,0,5,21.6,15.4,28.1,,0,,
2014,20140922,주간,목,1,2,1,0,0,서울,노원구,차대차,기타,기타,신호위반,교차로,교차로부근,중형,소형,961526.0,1960784.0,127.063877,37.64573335,초등학교,청계초교,서울특별시 노원구 공릉로 431,서울특별시 노원구 중계3동 513-1,37.64503334,127.0661408,노원구청,노원경찰서,Y,2.0,12~20,2020/07/14,3100000,서울특별시 노원구,0,98,21.4,15.0,27.9,,0,,
2014,20140922,주간,목,1,2,1,0,0,서울,노원구,차대차,기타,기타,신호위반,교차로,교차로부근,중형,소형,961526.0,1960784.0,127.063877,37.64573335,초등학교,중원초교,서울특별시 노원구 섬밭로 316,서울특별시 노원구 중계2동 502,37.64398283,127.0627678,노원구청,노원경찰서,Y,2.0,12,2020/07/14,3100000,서울특별시 노원구,0,97,21.4,15.0,27.9,,0,,
2014,20141003,주간,금,1,1,0,0,0,서울,관악구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,중형,보행자,948140.0,1943250.0,126.9133866,37.48703931,유치원,건영유치원,서울특별시 관악구 조원로 114,,37.484844,126.91490800000001,서울특별시 관악구청,서울관악경찰서,Y,3.0,6~12,2020/05/31,3200000,서울특별시 관악구,0,97,16.1,13.4,20.8,,0,,
2014,20141003,주간,금,1,1,0,0,0,서울,관악구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,중형,보행자,948140.0,1943250.0,126.9133866,37.48703931,어린이집,구립새빛어린이집,서울특별시 관악구 신사로10길 29,,37.486319200000004,126.9151491,서울특별시 관악구청,서울관악경찰서,Y,2.0,6,2020/05/31,3200000,서울특별시 관악구,0,10,16.1,13.4,20.8,,0,,
2014,20141004,주간,월,1,1,0,0,0,서울,송파구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,소형,자전거,968131.0,1944918.0,127.1394368,37.50298018,초등학교,거여초등학교,서울특별시 송파구 마천로25길 18,서울특별시 송파구 오금동 108-1,37.50516942,127.1409872,서울특별시 송파구청,송파경찰서,Y,3.0,7~12,2020/02/20,3230000,서울특별시 송파구,20170623,10,16.9,11.6,23.0,,0,,
2014,20141004,주간,월,1,1,0,0,0,서울,송파구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,소형,자전거,968131.0,1944918.0,127.1394368,37.50298018,유치원,거여병설유치원,서울특별시 송파구 마천로25길 18,서울특별시 송파구 오금동 108-1,37.50516942,127.1409872,서울특별시 송파구청,송파경찰서,Y,4.0,7~12,2020/02/20,3230000,서울특별시 송파구,0,10,16.9,11.6,23.0,,0,,
2014,20141004,주간,월,1,1,0,0,0,서울,송파구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,소형,자전거,968131.0,1944918.0,127.1394368,37.50298018,어린이집,오금어린이집,서울특별시 송파구 마천로27길 4,서울특별시 송파구 오금동 114-31,37.502546,127.14053899999999,서울특별시 송파구청,송파경찰서,Y,1.0,10,2020/02/20,3230000,서울특별시 송파구,0,6,16.9,11.6,23.0,,0,,
2014,20141004,야간,금,1,1,0,0,0,서울,서대문구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,951562.0,1951014.0,126.9515808,37.55720379,초등학교,북성초등학교,서울특별시 서대문구 북아현로5나길 84,서울특별시 서대문구 북아현2동 215,37.559433,126.951959,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,1.0,6~7,2019/03/04,3120000,서울특별시 서대문구,0,97,16.9,11.6,23.0,,0,,
2014,20141004,야간,금,1,1,0,0,0,서울,서대문구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,951562.0,1951014.0,126.9515808,37.55720379,유치원,북성초교(단설)유치원,서울특별시 서대문구 북아현로5나길 84,서울특별시 서대문구 북아현2동 215,37.559433,126.951959,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,1.0,6~7,2019/03/04,3120000,서울특별시 서대문구,0,97,16.9,11.6,23.0,,0,,
2014,20141006,야간,화,1,1,0,0,0,서울,구로구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,940480.0,1944523.0,126.8266428,37.49805096,어린이집,궁동어린이집,서울특별시 구로구 오리로17길 48,,37.49684058,126.829017,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,3160000,서울특별시 구로구,0,7,16.6,10.5,22.6,,0,,
2014,20141009,주간,화,1,1,0,0,0,서울,용산구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,건설기계,중형,955421.0,1948675.0,126.9954133,37.53631667,어린이집,이태원삼성어린이집,서울특벽시 용산구 이태원로27길 34-30,서울특별시 용산구 이태원동 111-6,37.53534696,126.9953973,용산구청,용산경찰서,Y,,8,2020/02/18,3020000,서울특별시 용산구,0,11,18.6,12.4,25.4,,0,,
2014,20141010,주간,월,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,대형,보행자,962933.0,1943615.0,127.080694,37.49104154,초등학교,영희초등학교,서울특별시 강남구 일원로 21,,37.49230166,127.08113119999999,서울특별시 강남구청,수서경찰서,Y,6.0,9.8,2020/06/24,3220000,서울특별시 강남구,20161109,96,19.0,12.5,26.3,,0,,
2014,20141010,주간,월,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,대형,보행자,962933.0,1943615.0,127.080694,37.49104154,어린이집,자람어린이집,서울특별시 강남구 일원로5길 29,,37.491665999999995,127.082926,서울특별시 강남구청,수서경찰서,Y,1.0,8,2020/06/24,3220000,서울특별시 강남구,0,11,19.0,12.5,26.3,,0,,
2014,20141010,주간,월,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,대형,보행자,962933.0,1943615.0,127.080694,37.49104154,어린이집,대청어린이집,서울특별시 강남구 양재대로37길 19,,37.490853,127.08351299999998,서울특별시 강남구청,수서경찰서,Y,1.0,6,2020/06/24,3220000,서울특별시 강남구,0,13,19.0,12.5,26.3,,0,,
2014,20141013,주간,목,1,3,2,0,0,서울,용산구,차대차,추돌,진행중 추돌,과속,단일로,터널안,대형,대형,954802.0,1949621.0,126.98834879999998,37.54481305,초등학교,용암초교,서울특벽시 용산구 서울특별시 용산구 녹사평대로60길 39,서울특별시 용산구 용산동2가 5-2147,37.54530443,126.9894356,용산구청,용산경찰서,Y,,4~6,2020/02/18,3020000,서울특별시 용산구,0,98,17.4,11.0,21.7,,0,,
2014,20141015,야간,화,1,1,0,0,0,서울,종로구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,중형,0,957197.0,1953341.0,127.0152426,37.578456700000004,유치원,청룡유치원,서울특별시 종로구 동망산길 62,서울특별시 종로구 숭인동 48-2,37.579374,127.01665200000001,종로구청,혜화경찰서,Y,1.0,12,2019/01/14,3000000,서울특별시 종로구,0,95,13.8,8.9,20.0,,0,,
2014,20141015,야간,화,1,1,0,0,0,서울,종로구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,중형,0,957197.0,1953341.0,127.0152426,37.578456700000004,초등학교,창신초등학교,서울특별시 종로구 지봉로 73,서울특별시 종로구 창신동 128,37.5760326,127.01438219999999,종로구청,혜화경찰서,Y,3.0,6~20,2019/01/14,3000000,서울특별시 종로구,20161116,95,13.8,8.9,20.0,,0,,
2014,20141015,야간,화,1,1,0,0,0,서울,종로구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,중형,0,957197.0,1953341.0,127.0152426,37.578456700000004,어린이집,아동회관어린이집,서울특별시 종로구 지봉로13길 14,서울특별시 종로구 창신동 산6-25,37.578816700000004,127.01463100000001,종로구청,혜화경찰서,Y,1.0,6~15,2019/01/14,3000000,서울특별시 종로구,0,12,13.8,8.9,20.0,,0,,
2014,20141016,주간,일,1,1,0,0,0,서울,금천구,차대사람,기타,기타,신호위반,단일로,기타단일로,대형,보행자,947454.0,1938158.0,126.9059905,37.44110513,어린이집,새길어린이집,서울특별시 금천구 시흥대로 12길 82,서울특별시 금천구 시흥동 957-11,37.440234000000004,126.907423,서울특별시 금천구청,금천경찰서,Y,1.0,6~8,2020/02/20,3170000,서울특별시 금천구,0,12,13.2,9.3,18.0,2.5,0,,
2014,20141016,주간,일,1,1,0,0,0,서울,금천구,차대사람,기타,기타,신호위반,단일로,기타단일로,대형,보행자,947454.0,1938158.0,126.9059905,37.44110513,초등학교,금산초등학교,서울특별시 금천구 시흥대로 24길 57,서울특별시 금천구 시흥동 653-27,37.44144432,126.9080892,서울특별시 금천구청,금천경찰서,Y,1.0,6~10,2020/02/20,3170000,서울특별시 금천구,0,98,13.2,9.3,18.0,2.5,0,,
2014,20141017,주간,목,1,1,0,0,0,서울,용산구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,소형,대형,952833.0,1948881.0,126.9661078,37.5380446,초등학교,남정초교(병설유치원),서울특벽시 용산구 원효로64길 17-10,서울특별시 용산구 원효로2가 54-1,37.53567338,126.9648033,용산구청,용산경찰서,Y,,6~8,2020/02/18,3020000,서울특별시 용산구,0,96,13.6,6.6,21.2,,0,,
2014,20141017,야간,수,1,1,0,0,0,서울,성북구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,소형,956112.0,1954319.0,127.0028965,37.58722051,유치원,혜화유치원,서울특별시 종로구 창경궁로 296,서울특별시 종로구 혜화동 161-4,37.586802,127.003115,종로구청,혜화경찰서,Y,1.0,35,2019/01/14,3000000,서울특별시 종로구,0,97,13.6,6.6,21.2,,0,,
2014,20141019,야간,토,1,1,0,0,0,서울,도봉구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,경형,보행자,958975.0,1961409.0,127.0349257,37.65125612,어린이집,쌍문삼성,서울특별시 도봉구 노해로 238,,37.6509601,127.03449140000001,도봉구청,도봉경찰서,Y,1.0,20,2019/09/05,3090000,서울특별시 도봉구,0,6,17.0,11.2,22.7,,0,,
2014,20141019,야간,금,1,2,0,1,0,서울,송파구,차대사람,기타,기타,과속,단일로,횡단보도부근,중형,보행자,965554.0,1945445.0,127.11025670000001,37.50763768,유치원,기린유치원,서울특별시 송파구 백제고분로41길 20,서울특별시 송파구 송파1동 24,37.507711,127.107597,서울특별시 송파구청,송파경찰서,Y,1.0,6~10,2020/02/20,3230000,서울특별시 송파구,0,11,17.0,11.2,22.7,,0,,
2014,20141019,야간,금,1,2,0,1,0,서울,송파구,차대사람,기타,기타,과속,단일로,횡단보도부근,중형,보행자,965554.0,1945445.0,127.11025670000001,37.50763768,어린이집,행복한어린이집,서울특별시 송파구 백제고분로42길 5,서울특별시 송파구 송파1동 113-2,37.505930600000006,127.109705,서울특별시 송파구청,송파경찰서,Y,1.0,9,2020/02/20,3230000,서울특별시 송파구,0,11,17.0,11.2,22.7,,0,,
2014,20141020,주간,월,1,1,0,0,0,서울,동대문구,차대사람,기타,기타,신호위반,교차로,교차로내,중형,보행자,960477.0,1954797.0,127.05231,37.59172671,어린이집,회기어린이집,서울특별시 동대문구 회기로 165,서울특별시 동대문구 회기동 58-1,37.59067813,127.05455259999998,서울특별시 동대문구청,동대문경찰서,Y,1.0,,2019/11/25,3050000,서울특별시 동대문구,0,13,14.4,12.9,17.1,21.5,0,,
2014,20141021,야간,토,1,1,0,0,0,서울,동대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,958306.0,1953161.0,127.0278124,37.57685819,초등학교,용두초교,서울특별시 동대문구 천호대로13길 43,서울특별시 동대문구 용두동 237-1,37.57641471,127.02838729999999,서울특별시 동대문구청,동대문경찰서,Y,3.0,,2019/11/25,3050000,서울특별시 동대문구,0,98,13.8,11.9,15.7,18.5,0,,
2014,20141022,주간,토,1,1,0,0,0,서울,관악구,차대차,기타,기타,안전운전 의무 불이행,단일로,횡단보도부근,소형,소형,950208.0,1941461.0,126.9368987,37.47102841,초등학교,신성초등학교,서울특별시 관악구 신림로 114,,37.47200385,126.93675220000002,서울특별시 관악구청,서울관악경찰서,Y,3.0,6~15,2020/05/31,3200000,서울특별시 관악구,0,98,13.6,10.4,18.7,,0,,
2014,20141022,주간,토,1,1,0,0,0,서울,관악구,차대차,기타,기타,안전운전 의무 불이행,단일로,횡단보도부근,소형,소형,950208.0,1941461.0,126.9368987,37.47102841,유치원,신성병설유치원,서울특별시 관악구 신림로 114,,37.47200385,126.93675220000002,서울특별시 관악구청,서울관악경찰서,Y,1.0,6~20,2020/05/31,3200000,서울특별시 관악구,0,98,13.6,10.4,18.7,,0,,
2014,20141022,주간,금,1,1,0,0,0,서울,구로구,차대사람,기타,기타,보행자 보호의무 위반,단일로,횡단보도상,건설기계,보행자,943080.0,1943396.0,126.85614240000001,37.48805718,유치원,개봉초병설유치원,서울특별시 구로구 개봉로16길 30-11,,37.48952311,126.8579748,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,3160000,서울특별시 구로구,0,95,13.6,10.4,18.7,,0,,
2014,20141022,주간,금,1,1,0,0,0,서울,구로구,차대사람,기타,기타,보행자 보호의무 위반,단일로,횡단보도상,건설기계,보행자,943080.0,1943396.0,126.85614240000001,37.48805718,초등학교,개봉초등학교,서울특별시 구로구 개봉로16길 30-11,,37.48952311,126.8579748,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,3160000,서울특별시 구로구,0,95,13.6,10.4,18.7,,0,,
2014,20141024,주간,월,1,1,0,0,0,서울,노원구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로부근,소형,보행자,962297.0,1960149.0,127.07264920000001,37.64004195,유치원,성실유치원,서울특별시 노원구 한글비석로1길 28,서울특별시 노원구 하계1동 251,37.63894724,127.0707082,노원구청,노원경찰서,Y,1.0,5.6~9,2020/07/14,3100000,서울특별시 노원구,0,6,15.1,9.9,21.0,,0,,
2014,20141026,야간,월,1,1,0,0,0,서울,중랑구,차대차,측면직각충돌,측면직각충돌,교차로 통행방법 위반,교차로,교차로내,중형,중형,963447.0,1952467.0,127.08606759999999,37.57084851,유치원,미파유치원,서울특별시 광진구 용마산로 185 (중곡동),서울특별시 광진구 중곡3동 608-6,37.570457,127.08365900000001,서울특별시청,광진경찰서,Y,1.0,,2019/02/20,3040000,서울특별시 광진구,0,6,16.0,11.6,19.9,0.5,0,,
2014,20141026,야간,수,1,1,0,0,0,서울,동대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,소형,보행자,960657.0,1951894.0,127.05450479999999,37.56556889,유치원,빛나유치원,서울특별시 동대문구 전농로 23,서울특별시 동대문구 답십리동 487-20,37.56720004,127.0564912,서울특별시 동대문구청,동대문경찰서,Y,1.0,,2019/11/25,3050000,서울특별시 동대문구,0,98,16.0,11.6,19.9,0.5,0,,
2014,20141026,주간,금,1,1,0,0,0,서울,광진구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,교차로,교차로내,중형,자전거,963846.0,1950147.0,127.09070030000002,37.54995331,초등학교,광장초등학교,서울특별시 광진구 광장로1길 27,서울특별시 광진구 광장동 389-1,37.548462,127.09218600000001,서울특별시청,광진경찰서,Y,5.0,,2019/02/20,3040000,서울특별시 광진구,0,95,16.0,11.6,19.9,0.5,0,,
2014,20141026,주간,금,1,1,0,0,0,서울,광진구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,교차로,교차로내,중형,자전거,963846.0,1950147.0,127.09070030000002,37.54995331,초등학교,광진초등학교,서울특별시 광진구 자양로 40길 41,서울특별시 광진구 구의2동 60-44,37.547682,127.089215,서울특별시청,광진경찰서,Y,7.0,,2019/02/20,3040000,서울특별시 광진구,0,3,16.0,11.6,19.9,0.5,0,,
2014,20141026,주간,금,1,1,0,0,0,서울,광진구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,교차로,교차로내,중형,자전거,963846.0,1950147.0,127.09070030000002,37.54995331,유치원,슬기유치원,서울특별시 광진구 자양로 296 (구의동),서울특별시 광진구 구의2동 31-18,37.552015000000004,127.09038100000001,서울특별시청,광진경찰서,Y,1.0,,2019/02/20,3040000,서울특별시 광진구,0,98,16.0,11.6,19.9,0.5,0,,
2014,20141026,주간,금,1,1,0,0,0,서울,광진구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,교차로,교차로내,중형,자전거,963846.0,1950147.0,127.09070030000002,37.54995331,어린이집,구의2동어린이집,서울특별시 광진구 자양로44길 91 (구의동),서울특별시 광진구 구의2동 36-20,37.550188,127.087477,서울특별시청,광진경찰서,Y,1.0,,2019/02/20,3040000,서울특별시 광진구,0,9,16.0,11.6,19.9,0.5,0,,
2014,20141027,야간,일,1,1,0,0,0,서울,강서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,중형,보행자,942979.0,1951313.0,126.85444199999999,37.55940764,초등학교,유석초등학교,서울특별시 강서구 화곡로69길 9 (등촌동),,37.56080163,126.853766,서울특별시 강서구청,강서경찰서,Y,3.0,12,2020/01/01,3150000,서울특별시 강서구,20170915,97,10.7,6.1,16.9,,0,,
2014,20141027,주간,금,1,1,0,0,0,서울,성북구,차대사람,횡단중,횡단중,중앙선 침범,단일로,기타단일로,건설기계,보행자,958386.0,1953738.0,127.0286858,37.58203541,초등학교,종암초교,서울특별시 동대문구 무학로44길 25,서울특별시 동대문구 제기동 1157,37.58230633,127.0318584,서울특별시 동대문구청,동대문경찰서,Y,3.0,,2019/11/25,3050000,서울특별시 동대문구,0,95,10.7,6.1,16.9,,0,,
2014,20141030,주간,목,1,1,0,0,0,서울,동대문구,차대차,기타,기타,안전거리 미확보,단일로,기타단일로,자전거,중형,958667.0,1952418.0,127.0330231,37.57086512,어린이집,구립성모어린이집,서울특별시 성동구 청계천로 506,서울특별시 성동구 마장동 527-2,37.57022175,127.0334425,서울특별시 성동구,성동경찰서,Y,1.0,6~14,2020/06/17,3030000,서울특별시 성동구,0,11,14.2,7.7,20.8,,0,,
2014,20141030,주간,목,1,1,0,0,0,서울,동대문구,차대차,기타,기타,안전거리 미확보,단일로,기타단일로,자전거,중형,958667.0,1952418.0,127.0330231,37.57086512,유치원,솔유치원,서울특별시 성동구 무학로 50,서울특별시 성동구 하왕십리동 258,37.56910834,127.0326723,서울특별시 성동구,성동경찰서,Y,1.0,8,2020/06/17,3030000,서울특별시 성동구,0,9,14.2,7.7,20.8,,0,,
2014,20141101,주간,토,1,1,0,0,0,서울,종로구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,대형,자전거,952435.0,1952688.0,126.96107409999999,37.57232433,초등학교,독립문초등학교,서울특별시 종로구 통일로12길 23,서울특별시 종로구 무악동 46-82,37.574143400000004,126.96022520000001,종로구청,종로경찰서,Y,2.0,8,2019/01/14,3000000,서울특별시 종로구,20170412,97,17.3,15.1,22.9,,0,,
2014,20141101,주간,토,1,1,0,0,0,서울,종로구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,대형,자전거,952435.0,1952688.0,126.96107409999999,37.57232433,어린이집,독립문어린이집,서울특별시 서대문구 독립문로10,서울특별시 서대문구 영천동 100,37.570384999999995,126.959666,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,1.0,12~13,2019/03/04,3120000,서울특별시 서대문구,0,6,17.3,15.1,22.9,,0,,
2014,20141104,야간,토,1,1,0,0,0,서울,도봉구,차대사람,기타,기타,안전운전 의무 불이행,단일로,횡단보도상,원동기장치자전거,보행자,959687.0,1963031.0,127.0429074,37.66590697,어린이집,신예원,서울특별시 도봉구 방학로2길 44,,37.66480670000001,127.04106850000001,도봉구청,도봉경찰서,Y,1.0,10,2019/09/05,3090000,서울특별시 도봉구,0,6,11.3,5.4,18.5,,0,,
2014,20141105,야간,화,1,1,0,0,0,서울,성북구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,소형,중형,959928.0,1957796.0,127.04592720000001,37.61873361,초등학교,장곡초등학교,서울특별시 성북구 장월로23길 16,서울특별시 성북구 장위동 235,37.61683038,127.0481563,서울특별시 성북구청,서울특별시 종암경찰서,Y,1.0,,2020/02/28,3070000,서울특별시 성북구,0,95,12.4,6.4,18.4,,0,,
2014,20141105,야간,토,1,1,0,0,0,서울,강남구,차대사람,기타,기타,신호위반,교차로,교차로부근,중형,보행자,960814.0,1946927.0,127.05654779999999,37.52080638,어린이집,튼튼영재어린이집,"서울특별시 강남구 학동로101길 26, 삼익상가3층",,37.52244507,127.0576206,서울특별시 강남구청,강남경찰서,Y,3.0,6,2020/06/24,3220000,서울특별시 강남구,0,11,12.4,6.4,18.4,,0,,
2014,20141107,야간,월,1,1,0,0,0,서울,강동구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,971096.0,1950202.0,127.172774,37.55070503,유치원,둘리유치원,서울특별시 강동구 구천면로 668,서울특별시 강동구 상일동 225,37.55081599,127.17218390000002,서울특별시 강동구청,강동경찰서,Y,1.0,15,2019/12/06,3240000,서울특별시 강동구,0,12,9.8,5.1,16.5,,0,,
