발생년,발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형,법규위반_,법규위반,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,시설종류,대상시설명,소재지도로,소재지지번,위도_2,경도_2,관리기관명,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기준,제공기관코,제공기관명,옐로카펫_,보호구역_
2018,20180310,야,토,1,1,0,0,0,서울,성북구,차대사람,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,959009,1955220,127.0356583,37.59547506,초등학교,숭례초등학교,서울특별시 성북구 종암로5길 14,서울특별시 성북구 종암동 22-1,37.59452281,127.0352968,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2020-02-28,3070000,서울특별시 성북구,2016-11-10,96
2018,20180310,야,토,1,1,0,0,0,서울,성북구,차대사람,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,959009,1955220,127.0356583,37.59547506,유치원,숭례병설유치원,서울특별시 성북구 종암로5길 14,서울특별시 성북구 종암동 22-1,37.59452281,127.0352968,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2020-02-28,3070000,서울특별시 성북구,0,96
2018,20180310,야,토,1,1,0,0,0,서울,성북구,차대사람,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,959009,1955220,127.0356583,37.59547506,유치원,영재유치원,서울특별시 성북구 종암로15길 1,,37.59743497,127.0347683,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2020-02-28,3070000,서울특별시 성북구,0,8
2018,20180223,주,금,1,1,0,0,0,서울,양천구,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,건설기계,940550,1946385,126.8272841,37.51483774,어린이집,넓은들어린이집,서울특별시 양천구 신정이펜1로 50,서울특별시 양천구 신정3동 1316,37.5133702,126.8293582,서울특별시 양천구청,양천경찰서,Y,3,7,2020-06-01,3140000,서울특별시 양천구,0,12
2018,20180601,야,금,1,2,0,1,0,서울,노원구,차량단독,공작물충돌,운전자법규위반,과속,단일로,기타단일로,이륜차,없음,962616,1962794,127.0761294,37.66389487,유치원,무지개유치원,서울특별시 노원구 덕릉로94가길 54,서울특별시 노원구 상계3동 1275-3,37.664554,127.0787161,노원구청,노원경찰서,Y,1,5.6~11.5,2020-07-14,3100000,서울특별시 노원구,0,8
2018,20180313,야,화,1,2,1,0,0,서울,은평구,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,원동기장치자전거,승용차,948085,1957300,126.9117701,37.61367048,유치원,자인(구산초교 중복),서울특별시 은평구 갈현로 169-7,서울특별시 은평구 갈현로 169-7,37.613278,126.910725,서울특별시 은평구,은평경찰서,Y,1,6,2019-07-31,3110000,서울특별시 은평구,0,95
2018,20180313,야,화,1,2,1,0,0,서울,은평구,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,원동기장치자전거,승용차,948085,1957300,126.9117701,37.61367048,유치원,보림유치원,서울특별시 은평구 연서로17길 35-1,서울특별시 은평구 연서로17길 35-1,37.613523,126.9135372,서울특별시 은평구,은평경찰서,Y,1,8,2019-07-31,3110000,서울특별시 은평구,0,99
2018,20180313,야,화,1,2,1,0,0,서울,은평구,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,원동기장치자전거,승용차,948085,1957300,126.9117701,37.61367048,유치원,라라유치원,서울특별시 은평구 갈현로 170-1,서울특별시 은평구 갈현로 170-1,37.613139,126.9119458,서울특별시 은평구,은평경찰서,Y,1,6,2019-07-31,3110000,서울특별시 은평구,0,7
2018,20180313,야,화,1,2,1,0,0,서울,은평구,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,원동기장치자전거,승용차,948085,1957300,126.9117701,37.61367048,초등학교,구산초등,서울특별시 은평구 서오릉로15길 16,서울특별시 은평구 서오릉로15길 16,37.6124476,126.9094685,서울특별시 은평구,은평경찰서,Y,6,6,2019-07-31,3110000,서울특별시 은평구,2017-09-29,95
2018,20180313,야,화,1,2,1,0,0,서울,은평구,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,원동기장치자전거,승용차,948085,1957300,126.9117701,37.61367048,어린이집,다우림어린이집,서울특별시 은평구 갈현로19길 16,서울특별시 은평구 갈현로19길 16,37.615538,126.9111987,서울특별시 은평구,은평경찰서,Y,2,6,2019-07-31,3110000,서울특별시 은평구,0,9
2018,20180223,야,금,1,6,0,5,0,서울,강북구,차대차,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승합차,958023,1959206,127.0242605,37.63135713,유치원,운산유치원,서울특별시 강북구 수유로4길 58,서울특별시 강북구 수유동 52-21,37.63207,127.02172,강북구청,강북경찰서,Y,2,7,2019-05-10,3080000,서울특별시 강북구,0,98
2018,20180224,야,토,1,1,0,0,0,서울,동대문구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,960672,1951888,127.054675,37.56551545,유치원,빛나유치원,서울특별시 동대문구 전농로 23,서울특별시 동대문구 답십리동 487-20,37.56720004,127.0564912,서울특별시 동대문구청,동대문경찰서,Y,1,,2019-11-25,3050000,서울특별시 동대문구,0,98
2018,20180307,주,수,1,1,0,0,0,서울,동대문구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,화물차,보행자,962041,1953347,127.0701006,37.57872331,어린이집,배봉어린이집,서울특별시 동대문구 사가정로25길 51,서울특별시 동대문구 장안동 94-61,37.5811645,127.0706374,서울특별시 동대문구청,동대문경찰서,Y,1,,2019-11-25,3050000,서울특별시 동대문구,0,9
2018,20181206,주,목,1,1,0,0,0,서울,광진구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,보행자,964208,1948640,127.0948719,37.53638429,유치원,프라임유치원,서울특별시 광진구 광나루로56길 5,서울특별시 광진구 구의3동 631-1,37.538767,127.096159,서울특별시청,광진경찰서,Y,1,,2019-02-20,3040000,서울특별시 광진구,0,8
2018,20180829,주,수,1,1,0,0,0,서울,영등포구,차대사람,횡단중,운전자법규위반,신호위반,교차로,교차로부근,화물차,보행자,949967,1946752,126.9338134,37.51870441,유치원,침례유치원,서울특별시 영등포구 국제금융로 118,서울특별시 영등포구 여의도동 53-19,37.51773399,126.9342568,영등포구청,영등포경찰서,Y,2,33,2020-06-30,3180000,서울특별시 영등포구,0,98
2018,20180316,주,금,1,1,0,0,0,서울,영등포구,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,946481,1946557,126.8943811,37.51675117,초등학교,문래초등학교,서울특별시 영등포구 문래로 104,서울특별시 영등포구 문래동3가 77-7,37.51913876,126.8936053,영등포구청,영등포경찰서,Y,3,6~27,2020-06-30,3180000,서울특별시 영등포구,0,95
2018,20180311,야,일,1,2,0,1,0,서울,성동구,차대차,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,승용차,958101,1951844,127.025566,37.56500547,초등학교,신당초등학교,서울특별시 중구 난계로 141,서울특별시 중구 신당동 161-2,37.56362522,127.0236739,서울특별시 중구,서울중부경찰서,Y,4,25,2020-07-14,3010000,서울특별시 중구,2015-09-14,7
2018,20180115,야,월,1,1,0,0,0,서울,성동구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,보행자,958632,1951659,127.0315889,37.56336202,어린이집,구립왕십리하나어린이집,서울특별시 성동구 무학봉16길 9-3,서울특별시 성동구 하왕십리동 976-13,37.560837,127.0320321,서울특별시 성동구,성동경찰서,Y,1,7,2020-06-17,3030000,서울특별시 성동구,0,10
2018,20180115,야,월,1,1,0,0,0,서울,성동구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,보행자,958632,1951659,127.0315889,37.56336202,유치원,무학유치원,서울특별시 성동구 무학봉15가길 4,서울특별시 성동구 하왕십리동 986-95,37.5614705,127.0306547,서울특별시 성동구,성동경찰서,Y,1,4,2020-06-17,3030000,서울특별시 성동구,0,97
2018,20180115,야,월,1,1,0,0,0,서울,성동구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,보행자,958632,1951659,127.0315889,37.56336202,초등학교,무학초등학교,서울특별시 성동구 무학봉15길 21,서울특별시 성동구 하왕십리동 950-1,37.5632029,127.0296455,서울특별시 성동구,성동경찰서,Y,8,5,2020-06-17,3030000,서울특별시 성동구,2018-04-26,97
2018,20180530,주,수,1,1,0,0,0,서울,강서구,차대차,측면충돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,자전거,승용차,944606,1950281,126.8728838,37.55020516,초등학교,염동초등학교,서울특별시 강서구 양천로73길 17 (염창동),,37.55209431,126.872373,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,2017-11-15,98
2018,20180530,주,수,1,1,0,0,0,서울,강서구,차대차,측면충돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,자전거,승용차,944606,1950281,126.8728838,37.55020516,어린이집,동산어린이집,서울특별시 강서구 양천로75길 44 (염창동),,37.55153551,126.875539,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,11
2018,20180310,주,토,1,1,0,0,0,서울,송파구,차대사람,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,963866,1945672,127.0911469,37.50961917,초등학교,버들초등학교,서울특별시 송파구 석촌호수로 81,서울특별시 송파구 잠실3동 35-6,37.51023322,127.0890283,서울특별시 송파구청,송파경찰서,Y,1,15,2020-02-20,3230000,서울특별시 송파구,0,10
2018,20180920,주,목,1,1,0,0,0,서울,성북구,차대사람,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로횡단보도내,건설기계,보행자,960194,1957235,127.0489718,37.61368876,초등학교,장위초등학교,서울특별시 성북구 장월로8가길 41,,37.6114417,127.0500057,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2020-02-28,3070000,서울특별시 성북구,0,97
2018,20180706,야,금,1,1,0,0,0,서울,도봉구,차대사람,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,건설기계,보행자,959199,1960300,127.037527,37.64127052,유치원,한볕,서울특별시 도봉구 덕릉로 63가길 43,,37.64292279,127.0387778,도봉구청,도봉경찰서,Y,1,6,2019-09-05,3090000,서울특별시 도봉구,0,9
2018,20181009,주,화,1,1,0,0,0,서울,은평구,차대차,기타,운전자법규위반,신호위반,교차로,교차로내,이륜차,승합차,949066,1957684,126.9228582,37.61718636,어린이집,성모자애어린이집,서울특별시 은평구 통일로78길 10,서울특별시 은평구 통일로78길 10,37.617722,126.923779,서울특별시 은평구,은평경찰서,Y,1,6,2019-07-31,3110000,서울특별시 은평구,0,6
2018,20181029,주,월,1,1,0,0,0,서울,강남구,차대차,기타,운전자법규위반,안전거리 미확보,단일로,기타단일로,승합차,승용차,961227,1943892,127.0613815,37.49346819,초등학교,대치초등학교,서울특별시 강남구 양재천로 363,,37.49127879,127.0621966,서울특별시 강남구청,수서경찰서,Y,3,8.8,2020-06-24,3220000,서울특별시 강남구,2018-11-18,11
2018,20181029,주,월,1,1,0,0,0,서울,강남구,차대차,기타,운전자법규위반,안전거리 미확보,단일로,기타단일로,승합차,승용차,961227,1943892,127.0613815,37.49346819,어린이집,구민회관어린이집,서울특별시 강남구 삼성로 154,,37.493887,127.0642704,서울특별시 강남구청,수서경찰서,Y,1,30,2020-06-24,3220000,서울특별시 강남구,0,12
2018,20181114,야,수,1,1,0,0,0,서울,강남구,차대차,기타,운전자법규위반,신호위반,교차로,교차로내,이륜차,화물차,959935,1943965,127.0467622,37.494071,어린이집,역삼가애어린이집,서울특별시 강남구 도곡로37길 15,,37.494809,127.044725,서울특별시 강남구청,수서경찰서,Y,2,12,2020-06-24,3220000,서울특별시 강남구,0,13
2018,20180119,야,금,1,2,0,1,0,서울,금천구,차대사람,차도통행중,운전자법규위반,과속,단일로,기타단일로,승용차,보행자,946692,1938836,126.8973279,37.44717251,어린이집,양문 어린이집,서울특별시 금천구 시흥대로 45길 35,서울특별시 금천구 시흥동 492-53,37.448229,126.900257,서울특별시 금천구청,금천경찰서,Y,1,6~8,2020-02-20,3170000,서울특별시 금천구,0,11
2018,20180119,야,금,1,2,0,1,0,서울,금천구,차대사람,차도통행중,운전자법규위반,과속,단일로,기타단일로,승용차,보행자,946692,1938836,126.8973279,37.44717251,초등학교,문백초등학교,서울특별시 금천구 시흥대로47길 43-1,서울특별시 금천구 시흥동 564-5,37.447009,126.8986979,서울특별시 금천구청,금천경찰서,Y,1,6~14,2020-02-20,3170000,서울특별시 금천구,0,97
2018,20180811,야,토,1,1,0,0,0,서울,용산구,차대사람,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,955810,1948639,126.9998183,37.53601092,어린이집,한남어린이집,서울특벽시 용산구 대사관로5길 1,서울특별시 용산구 한남동 685-43,37.53456498,127.0004933,용산구청,용산경찰서,Y,,4~15,2020-02-18,3020000,서울특별시 용산구,0,13
2018,20181017,야,수,1,1,0,0,0,서울,성북구,차대사람,횡단중,운전자법규위반,신호위반,교차로,교차로내,화물차,보행자,956678,1957451,127.0091217,37.61547662,유치원,한가람유치원,서울특별시 성북구 서경로 166,서울특별시 성북구 정릉동 239-1,37.61630277,127.010289,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,12,2020-02-28,3070000,서울특별시 성북구,0,14
2018,20181017,야,수,1,1,0,0,0,서울,성북구,차대사람,횡단중,운전자법규위반,신호위반,교차로,교차로내,화물차,보행자,956678,1957451,127.0091217,37.61547662,어린이집,솔샘어린이집,서울특별시 성북구 보국문로16가길 82,서울특별시 성북구 정릉동 266-11,37.6137458,127.0111087,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,6,2020-02-28,3070000,서울특별시 성북구,0,9
2018,20181017,야,수,1,1,0,0,0,서울,성북구,차대사람,횡단중,운전자법규위반,신호위반,교차로,교차로내,화물차,보행자,956678,1957451,127.0091217,37.61547662,어린이집,성북생명숲어린이집,서울특별시 성북구 서경로 173,서울특별시 성북구 정릉동 239-2,37.61603256,127.0091835,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2020-02-28,3070000,서울특별시 성북구,0,15
2018,20180722,야,일,1,1,0,0,0,서울,강북구,차대사람,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,승합차,보행자,957079,1959504,127.0135447,37.63399943,초등학교,서울유현초등학교,서울특별시 강북구 인수봉로37길 24,서울특별시 강북구 수유동 466-52,37.63232,127.0114196,강북구청,강북경찰서,Y,5,20,2019-05-10,3080000,서울특별시 강북구,0,98
2018,20181211,주,화,1,1,0,0,0,서울,동대문구,차대사람,기타,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,이륜차,보행자,959962,1952954,127.0465774,37.57509301,유치원,그림유치원,서울특별시 동대문구 답십리로 56,서울특별시 동대문구 전농동 643-36,37.576049,127.0471757,서울특별시 동대문구청,동대문경찰서,Y,1,,2019-11-25,3050000,서울특별시 동대문구,0,11
2018,20181211,주,화,1,1,0,0,0,서울,동대문구,차대사람,기타,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,이륜차,보행자,959962,1952954,127.0465774,37.57509301,어린이집,태양어린이집,서울특별시 동대문구 황물로 32,서울특별시 동대문구 답십리동557-1,37.57405193,127.0453445,서울특별시 동대문구청,동대문경찰서,Y,1,,2019-11-25,3050000,서울특별시 동대문구,0,9
2018,20180711,야,수,1,1,0,0,0,서울,광진구,차대사람,차도통행중,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,보행자,961461,1948201,127.0638025,37.53231667,초등학교,동자초등학교,서울특별시 광진구 뚝섬로 561,서울특별시 광진구 자양3동 518-1,37.534686,127.06336,서울특별시청,광진경찰서,Y,3,,2019-02-20,3040000,서울특별시 광진구,2017-05-26,95
2018,20180711,야,수,1,1,0,0,0,서울,광진구,차대사람,차도통행중,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,보행자,961461,1948201,127.0638025,37.53231667,유치원,인애유치원,서울특별시 광진구 능동로4길 13,서울특별시 광진구 자양3동 553-339,37.533767,127.06619,서울특별시청,광진경찰서,Y,1,,2019-02-20,3040000,서울특별시 광진구,0,8
2018,20180711,야,수,1,1,0,0,0,서울,광진구,차대사람,차도통행중,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,보행자,961461,1948201,127.0638025,37.53231667,어린이집,자양어린이집,서울특별시 광진구 자양번영로 35 (자양동),서울특별시 광진구 자양3동 581-2,37.532877,127.066464,서울특별시청,광진경찰서,Y,1,,2019-02-20,3040000,서울특별시 광진구,0,7
2018,20180711,야,수,1,1,0,0,0,서울,광진구,차대사람,차도통행중,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,보행자,961461,1948201,127.0638025,37.53231667,어린이집,으뜸어린이집,서울특별시 광진구 능동로4길 88 (자양동),서울특별시 광진구 자양3동 482-5,37.53078,127.062416,서울특별시청,광진경찰서,Y,1,,2019-02-20,3040000,서울특별시 광진구,0,7
2018,20180107,야,일,1,1,0,0,0,서울,영등포구,차대사람,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,보행자,948462,1946568,126.9167962,37.51696312,유치원,신라유치원,서울특별시 영등포구 영등포로64길 8,서울특별시 영등포구 신길동 170-7,37.51469911,126.9166502,영등포구청,영등포경찰서,Y,1,7~8,2020-06-30,3180000,서울특별시 영등포구,0,8
2018,20180827,야,월,1,1,0,0,0,서울,관악구,차량단독,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,947812,1942891,126.9097021,37.48378509,초등학교,조원초등학교,서울특별시 관악구 조원로 67,,37.484114,126.9095068,서울특별시 관악구청,서울관악경찰서,Y,4,6~20,2020-05-31,3200000,서울특별시 관악구,0,5
2018,20180826,야,일,1,1,0,0,0,서울,관악구,차대사람,횡단중,운전자법규위반,신호위반,교차로,교차로내,이륜차,보행자,947823,1942588,126.909848,37.48105471,어린이집,노아어린이집,서울특별시 관악구 남부순환로145길 6,,37.4818537,126.9123722,서울특별시 관악구청,서울관악경찰서,Y,2,6,2020-05-31,3200000,서울특별시 관악구,0,97
2018,20180303,야,토,1,2,0,1,0,서울,중랑구,차대사람,횡단중,운전자법규위반,과속,교차로,교차로횡단보도내,승용차,보행자,962906,1952859,127.0799215,37.57436009,어린이집,이화어린이집,서울특별시 중랑구 면목로27길 85,서울특별시 중랑구 면목4동 715-1,37.573952,127.080811,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,6
2018,20180322,야,목,1,1,0,0,0,서울,중랑구,차대사람,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,특수차,보행자,964088,1956382,127.0931342,37.60616082,유치원,예원유치원,서울특별시 중랑구 신내로51,서울특별시 중랑구 신내2동 783,37.6059759,127.0947267,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,97
2018,20180322,야,목,1,1,0,0,0,서울,중랑구,차대사람,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,특수차,보행자,964088,1956382,127.0931342,37.60616082,초등학교,서울신현초등학교,서울특별시 중랑구 봉화산로 188,서울특별시 중랑구 신내2동 663,37.60581469,127.0935215,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,97
2018,20180930,주,일,1,1,0,0,0,서울,강남구,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,자전거,958821,1948046,127.0339317,37.53080546,초등학교,압구정초등학교,서울특별시 강남구 압구정로39길 29,,37.53173902,127.0308413,서울특별시 강남구청,강남경찰서,Y,2,8.9,2020-06-24,3220000,서울특별시 강남구,0,12
2018,20180930,주,일,1,1,0,0,0,서울,강남구,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,자전거,958821,1948046,127.0339317,37.53080546,어린이집,압구정아람어린이집,서울특별시 강남구 압구정로 311,,37.52934822,127.0356146,서울특별시 강남구청,강남경찰서,Y,3,30,2020-06-24,3220000,서울특별시 강남구,0,13
2018,20181114,야,수,1,1,0,0,0,서울,강동구,차대사람,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,지하차도(도로)내,건설기계,보행자,966773,1950260,127.123831,37.55108203,초등학교,신암초등학교,서울특별시 강동구 올림픽로93길 33-16,서울특별시 강동구 암사2동 517,37.55002187,127.1244047,서울특별시 강동구청,강동경찰서,Y,3,6,2019-12-06,3240000,서울특별시 강동구,0,97
2018,20181114,야,수,1,1,0,0,0,서울,강동구,차대사람,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,지하차도(도로)내,건설기계,보행자,966773,1950260,127.123831,37.55108203,어린이집,암사어린이집,서울특별시 강동구 상암로4가길 28,서울특별시 강동구 암사2동 510-25,37.55060871,127.1249616,서울특별시 강동구청,강동경찰서,Y,1,6,2019-12-06,3240000,서울특별시 강동구,0,7
2018,20180127,주,토,1,1,0,0,0,서울,송파구,차대사람,횡단중,운전자법규위반,신호위반,단일로,기타단일로,승용차,보행자,966388.6,1946238.3,127.1196634,37.51481883,초등학교,방이초등학교,서울특별시 송파구 위례성대로10길 4,서울특별시 송파구 방이1동 167,37.51343088,127.1204982,서울특별시 송파구청,송파경찰서,Y,6,6~15,2020-02-20,3230000,서울특별시 송파구,0,4
2018,20181115,야,목,1,4,0,3,0,서울,구로구,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,941821,1944702,126.8417986,37.4997498,유치원,혜원유치원,서울특별시 구로구 고척로 62-11,,37.49939985,126.842282,서울특별시 구로구청,구로경찰서,Y,,,2019-10-28,3160000,서울특별시 구로구,0,10
2018,20181115,야,목,1,4,0,3,0,서울,구로구,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,941821,1944702,126.8417986,37.4997498,초등학교,오류초등학교,서울특별시 구로구 경인로19길 39,,37.49752903,126.8420281,서울특별시 구로구청,구로경찰서,Y,,,2019-10-28,3160000,서울특별시 구로구,0,96
2018,20180110,야,수,1,1,0,0,0,서울,구로구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,941837,1944718,126.8419783,37.49989502,유치원,혜원유치원,서울특별시 구로구 고척로 62-11,,37.49939985,126.842282,서울특별시 구로구청,구로경찰서,Y,,,2019-10-28,3160000,서울특별시 구로구,0,10
2018,20180110,야,수,1,1,0,0,0,서울,구로구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,941837,1944718,126.8419783,37.49989502,초등학교,오류초등학교,서울특별시 구로구 경인로19길 39,,37.49752903,126.8420281,서울특별시 구로구청,구로경찰서,Y,,,2019-10-28,3160000,서울특별시 구로구,0,96
2018,20181121,주,수,1,1,0,0,0,서울,서초구,차대사람,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,건설기계,보행자,958161,1943306,127.0267318,37.48805249,어린이집,푸르니서초어린이집,서울특별시 서초구 효령로67길 4,서울특별시 서초구 서초1동 1607-5,37.4873913,127.0237173,서울시 서초구,서초경찰서,Y,1,1,2019-06-03,3210000,서울특별시 서초구,0,8
2018,20180726,야,목,1,1,0,0,0,서울,양천구,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,941251,1948001,126.8350866,37.5294477,어린이집,곰달래어린이집,서울특별시 양천구 남부순환로65길 2,서울특별시 양천구 신월1동 217-1,37.5277047,126.834015,서울특별시 양천구청,양천경찰서,Y,2,6,2020-06-01,3140000,서울특별시 양천구,0,8
2018,20180726,야,목,1,1,0,0,0,서울,양천구,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,941251,1948001,126.8350866,37.5294477,어린이집,세진어린이집,서울특별시 양천구 곰달래로 28,서울특별시 양천구 신월1동 226-7,37.5297015,126.835746,서울특별시 양천구청,양천경찰서,Y,3,7,2020-06-01,3140000,서울특별시 양천구,0,8
2018,20180726,야,목,1,1,0,0,0,서울,양천구,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,941251,1948001,126.8350866,37.5294477,어린이집,성결어린이집,서울특별시 양천구 월정로19길 11,서울특별시 양천구 신월1동 234-1,37.528832,126.837666,서울특별시 양천구청,양천경찰서,Y,2,5,2020-06-01,3140000,서울특별시 양천구,0,11
2018,20180726,야,목,1,1,0,0,0,서울,양천구,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,941251,1948001,126.8350866,37.5294477,학원,리틀플래닛학원,서울특별시 양천구 곰달래로9길 12,서울특별시 양천구 신월1동 121-1,37.53090097,126.8358401,서울특별시 양천구청,양천경찰서,Y,2,6,2020-06-01,3140000,서울특별시 양천구,0,0
2018,20180609,야,토,1,1,0,0,0,서울,노원구,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,961183,1959465,127.0600591,37.63383052,유치원,연지유치원,서울특별시 노원구 월계로55길 16,서울특별시 노원구 월계동 320-9,37.63295597,127.0604882,노원구청,노원경찰서,Y,2,6~20,2020-07-14,3100000,서울특별시 노원구,0,98
2018,20180609,야,토,1,1,0,0,0,서울,노원구,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,961183,1959465,127.0600591,37.63383052,초등학교,연지초교,서울특별시 노원구 월계로55길 48,서울특별시 노원구 월계동 271,37.63319071,127.0595368,노원구청,노원경찰서,Y,4,6~20,2020-07-14,3100000,서울특별시 노원구,0,98
2018,20180613,야,수,1,2,0,0,1,서울,노원구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,보행자,961985,1959488,127.0691473,37.63407136,초등학교,연촌초교,서울특별시 노원구 공릉로58길 36,서울특별시 노원구 하계1동 152,37.634416,127.0725121,노원구청,노원경찰서,Y,3,7~15,2020-07-14,3100000,서울특별시 노원구,0,96
2018,20180613,야,수,1,2,0,0,1,서울,노원구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,보행자,961985,1959488,127.0691473,37.63407136,어린이집,청솔창의어린이집,서울특별시 노원구 공릉로59가길 13,서울특별시 노원구 하계동 135-7,37.634028,127.0709619,노원구청,노원경찰서,Y,2,5.6,2020-07-14,3100000,서울특별시 노원구,0,17
2018,20180613,야,수,1,2,0,0,1,서울,노원구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,보행자,961985,1959488,127.0691473,37.63407136,유치원,연촌병설유치원,서울특별시 노원구 공릉로58길 36,서울특별시 노원구 하계1동 152,37.634416,127.0725121,노원구청,노원경찰서,Y,3,7~15,2020-07-14,3100000,서울특별시 노원구,0,96
2018,20180613,야,수,1,2,0,0,1,서울,노원구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,보행자,961985,1959488,127.0691473,37.63407136,유치원,선덕유치원,서울특별시 노원구 섬밭로 190,서울특별시 노원구 하계2동 273,37.6330641,127.0671226,노원구청,노원경찰서,Y,1,7.5~19.5,2020-07-14,3100000,서울특별시 노원구,0,8
