발생년,발생년월일,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형,법규위반,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,시설종류,대상시설명,소재지도로,소재지지번,위도_2,경도_2,관리기관명,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기준,제공기관코,제공기관명,옐로카펫_,보호구역_,평균기온(℃),최저기온(℃),최고기온(℃),강수량(mm),옐로카펫_설치유무
2019,20190814,주,수,1,0,0,0,0,서울,영등포구,차대사람,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,건설기계,보행자,947491.6,1947844.2,126.9057244,37.52841096,유치원,영중유치원,서울특별시 영등포구 영중로 163,서울특별시 영등포구 영등포동8가 84,37.53107433,126.9052323,영등포구청,영등포경찰서,Y,1,5~26,2020-06-30,3180000,서울특별시 영등포구,0,95,30.4,25.9,35.7,,0
2019,20190814,주,수,1,0,0,0,0,서울,영등포구,차대사람,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,건설기계,보행자,947491.6,1947844.2,126.9057244,37.52841096,유치원,한영교회유치원,서울특별시 영등포구 영중로41길 5,서울특별시 영등포구 영등포동8가 69,37.528458,126.904777,영등포구청,영등포경찰서,Y,1,7~17,2020-06-30,3180000,서울특별시 영등포구,0,97,30.4,25.9,35.7,,0
2019,20190814,주,수,1,0,0,0,0,서울,영등포구,차대사람,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,건설기계,보행자,947491.6,1947844.2,126.9057244,37.52841096,초등학교,영동초등학교,서울특별시 영등포구 국회대로53길 20,서울특별시 영등포구 당산동 121-22,37.527007,126.907704,영등포구청,영등포경찰서,Y,2,5~6.3,2020-06-30,3180000,서울특별시 영등포구,0,95,30.4,25.9,35.7,,0
2019,20190817,야,토,1,0,0,0,0,서울,강동구,차대차,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,970512,1951519,127.1661096,37.5625572,초등학교,고덕초등학교,서울특별시 강동구 아리수로82길 42,서울특별시 강동구 고덕2동 158,37.56129434,127.166079,서울특별시 강동구청,강동경찰서,Y,2,6,2019-12-06,3240000,서울특별시 강동구,20170614,95,25.9,23.4,28.8,0,1
2019,20190821,주,수,1,0,0,0,0,서울,용산구,차대사람,보도통행중,기타,교차로,교차로부근,승용차,보행자,955559,1947984,126.997017,37.53009516,초등학교,보광초교,서울특벽시 용산구 우사단로 20,서울특별시 용산구 이태원동 15-13,37.53253948,126.9963931,용산구청,용산경찰서,Y,,10,2020-02-18,3020000,서울특별시 용산구,0,6,27,24.4,30.4,1.3,0
2019,20190826,주,월,1,0,0,0,0,서울,은평구,차대차,기타,기타,교차로,교차로부근,자전거,화물차,948424,1955714,126.9157228,37.59939488,유치원,보람유치원,서울특별시 은평구 갈현로4길 42,서울특별시 은평구 갈현로4길 42,37.6000472,126.914225,서울특별시 은평구,서부경찰서,Y,1,6,2019-07-31,3110000,서울특별시 은평구,0,6,26.4,21.5,32.1,,0
2019,20190826,주,월,1,0,0,0,0,서울,은평구,차대차,기타,기타,교차로,교차로부근,자전거,화물차,948424,1955714,126.9157228,37.59939488,초등학교,역촌초등,서울특별시 은평구 은평로3길 25,서울특별시 은평구 은평로3길 25,37.6017363,126.9142657,서울특별시 은평구,은평경찰서,Y,7,10,2019-07-31,3110000,서울특별시 은평구,0,95,26.4,21.5,32.1,,0
2019,20190827,야,화,1,0,0,0,0,서울,동대문구,차대차,정면충돌,신호위반,교차로,교차로내,승용차,이륜차,962184,1952636,127.0717568,37.57232074,초등학교,장평초교,서울특별시 동대문구 답십리로69길 27,서울특별시 동대문구 장안2동 323,37.57399475,127.0738934,서울특별시 동대문구청,동대문경찰서,Y,2,,2019-11-25,3050000,서울특별시 동대문구,0,95,25.7,22.2,29.3,20,0
2019,20190827,야,화,1,0,0,0,0,서울,동대문구,차대차,정면충돌,신호위반,교차로,교차로내,승용차,이륜차,962184,1952636,127.0717568,37.57232074,유치원,장평초교병설유치원,서울특별시 동대문구 답십리로69길 27,서울특별시 동대문구 장안2동 323,37.57399475,127.0738934,서울특별시 동대문구청,동대문경찰서,Y,0,,2019-11-25,3050000,서울특별시 동대문구,0,95,25.7,22.2,29.3,20,0
2019,20190827,야,화,1,0,0,0,0,서울,동대문구,차대차,정면충돌,신호위반,교차로,교차로내,승용차,이륜차,962184,1952636,127.0717568,37.57232074,어린이집,별밭어린이집,서울특별시 동대문구 답십리로66길 3,서울특별시 동대문구 장안동 388,37.57234503,127.0685733,서울특별시 동대문구청,동대문경찰서,Y,1,,2019-11-25,3050000,서울특별시 동대문구,0,11,25.7,22.2,29.3,20,0
2019,20190827,야,화,1,0,0,0,0,서울,동대문구,차대차,정면충돌,신호위반,교차로,교차로내,승용차,이륜차,962184,1952636,127.0717568,37.57232074,어린이집,이화어린이집,서울특별시 동대문구 장한로26다길 38,서울특별시 동대문구 장안동 341-5,37.57007078,127.0727032,서울특별시 동대문구청,동대문경찰서,Y,1,,2019-11-25,3050000,서울특별시 동대문구,0,11,25.7,22.2,29.3,20,0
2019,20190827,야,화,1,0,0,0,0,서울,동대문구,차대차,정면충돌,신호위반,교차로,교차로내,승용차,이륜차,962184,1952636,127.0717568,37.57232074,어린이집,중곡샛별어린이집,서울특별시 광진구 동일로 458 (중곡동),서울특별시 광진구 중곡3동 587-8,37.570926,127.071484,서울특별시청,광진경찰서,Y,1,,2019-02-20,3040000,서울특별시 광진구,0,7,25.7,22.2,29.3,20,0
2019,20190827,야,화,1,0,0,0,0,서울,동대문구,차대차,정면충돌,신호위반,교차로,교차로내,승용차,이륜차,962184,1952636,127.0717568,37.57232074,어린이집,상명어린이집,서울특별시 광진구 동일로80길 30 (중곡동),서울특별시 광진구 중곡3동 175-98,37.569899,127.072668,서울특별시청,광진경찰서,Y,2,,2019-02-20,3040000,서울특별시 광진구,0,11,25.7,22.2,29.3,20,0
2019,20190829,주,목,1,0,0,0,0,서울,강서구,차대사람,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,943629,1950393,126.8618152,37.55115536,초등학교,백석초등학교,서울특별시 강서구 공항대로 491 (등촌동),,37.55364729,126.8624253,서울특별시 강서구청,강서경찰서,Y,1,6,2020-01-01,3150000,서울특별시 강서구,0,95,23.4,20.1,26.4,36.9,0
2019,20190829,주,목,1,0,0,0,0,서울,강서구,차대사람,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,943629,1950393,126.8618152,37.55115536,유치원,미도유치원,서울특별시 강서구 공항대로58가길 39 (등촌동),,37.550429,126.8609735,서울특별시 강서구청,강서경찰서,Y,1,6,2020-01-01,3150000,서울특별시 강서구,0,97,23.4,20.1,26.4,36.9,0
2019,20190829,주,목,1,1,0,1,0,서울,서대문구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,950966,1954836,126.9445774,37.59162043,초등학교,인왕초등학교,서울특별시 서대문구 세무서길 33-9,서울특별시 서대문구 홍제3동 245-1,37.590337,126.945194,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,5,13~15,2019-03-04,3120000,서울특별시 서대문구,0,95,23.4,20.1,26.4,36.9,0
2019,20190829,주,목,1,1,0,1,0,서울,서대문구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,950966,1954836,126.9445774,37.59162043,초등학교,홍제초등학교,서울특별시 서대문구 홍은중앙로13,서울특별시 서대문구 홍은1동 48,37.59292,126.944555,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,3,5~17,2019-03-04,3120000,서울특별시 서대문구,0,95,23.4,20.1,26.4,36.9,0
2019,20190829,주,목,1,1,0,1,0,서울,서대문구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,950966,1954836,126.9445774,37.59162043,유치원,홍제성당유치원,서울특별시 서대문구 통일로40길 18,서울특별시 서대문구 홍제3동 301-6,37.590144,126.943955,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,1,5~6,2019-03-04,3120000,서울특별시 서대문구,0,95,23.4,20.1,26.4,36.9,0
2019,20190829,주,목,1,1,0,1,0,서울,서대문구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,950966,1954836,126.9445774,37.59162043,유치원,인왕초교(병설)유치원,서울특별시 서대문구 세무서길 33-9,서울특별시 서대문구 홍제3동 245-1,37.590337,126.945194,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,1,13~15,2019-03-04,3120000,서울특별시 서대문구,0,95,23.4,20.1,26.4,36.9,0
2019,20190829,주,목,1,1,0,1,0,서울,서대문구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,950966,1954836,126.9445774,37.59162043,유치원,홍제초교(병설)유치원,서울특별시 서대문구 홍은중앙로13,서울특별시 서대문구 홍은1동 48,37.59292,126.944555,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,1,5~17,2019-03-04,3120000,서울특별시 서대문구,0,95,23.4,20.1,26.4,36.9,0
2019,20190829,주,목,1,0,0,0,0,서울,강동구,차대차,기타,신호위반,교차로,교차로내,원동기장치자전거,승용차,971530,1951894,127.1776216,37.56596927,초등학교,강일초등학교,서울특별시 강동구 아리수로98길 24,서울특별시 강동구 강일동 685,37.56525695,127.1772119,서울특별시 강동구청,강동경찰서,Y,2,25,2019-12-06,3240000,서울특별시 강동구,0,9,23.4,20.1,26.4,36.9,0
2019,20190902,주,월,1,0,0,0,0,서울,동대문구,차량단독,기타,안전운전 의무 불이행,교차로,교차로내,자전거,없음,961169,1953007,127.0602432,37.57562241,유치원,새소리유치원,서울특별시 동대문구 사가정로 148,서울특별시 동대문구 전농동 10,37.57665796,127.0615657,서울특별시 동대문구청,동대문경찰서,Y,1,,2019-11-25,3050000,서울특별시 동대문구,0,16,24.4,19.4,29.7,,0
2019,20190905,주,목,1,2,0,2,0,서울,금천구,차대차,정면충돌,중앙선 침범,교차로,교차로부근,승용차,화물차,946701,1939539,126.8973788,37.45350934,어린이집,꿈나래 어린이집,서울특별시 금천구 금하로3길 32,서울특별시 금천구 시흥동 118-90,37.45492907,126.8973672,서울특별시 금천구청,금천경찰서,Y,1,6~8,2020-02-20,3170000,서울특별시 금천구,0,9,23,21.5,27.6,36.4,0
2019,20190907,야,토,1,0,0,0,0,서울,강서구,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,939240,1950878,126.8120896,37.55524762,유치원,예지유치원,서울특별시 강서구 남부순환로11가길 89 (공항동),,37.5576234,126.8132178,서울특별시 강서구청,강서경찰서,Y,1,6,2020-01-01,3150000,서울특별시 강서구,0,97,25.7,22.6,29.5,2.8,0
2019,20190907,야,토,1,0,0,0,0,서울,강서구,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,939240,1950878,126.8120896,37.55524762,어린이집,프란체스코어린이집,서울특별시 강서구 방화대로5다길 22-12 (공항동),,37.5555119,126.8146107,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,97,25.7,22.6,29.5,2.8,0
2019,20190910,주,화,1,0,0,0,0,서울,강북구,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,959418,1958883,127.040088,37.62850856,초등학교,서울번동초등학교,서울특별시 강북구 오현로 204,서울특별시 강북구 번동 236,37.62903,127.04001,강북구청,강북경찰서,Y,3,20,2019-05-10,3080000,서울특별시 강북구,0,97,23.8,22.1,26.5,63.2,0
2019,20190910,주,화,1,0,0,0,0,서울,강북구,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,959418,1958883,127.040088,37.62850856,어린이집,자연어린이집,서울특별시 강북구 오현로28길 11,서울특별시 강북구 번동 155-5,37.62785,127.03922,강북구청,강북경찰서,Y,2,10,2019-05-10,3080000,서울특별시 강북구,0,7,23.8,22.1,26.5,63.2,0
2019,20190910,주,화,1,0,0,0,0,서울,강북구,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,959418,1958883,127.040088,37.62850856,어린이집,꼬꼬마어린이집,서울특별시 강북구 한천로109길 57-15,서울특별시 강북구 번동 177-2,37.62764,127.04204,강북구청,강북경찰서,Y,1,5,2019-05-10,3080000,서울특별시 강북구,0,10,23.8,22.1,26.5,63.2,0
2019,20190911,야,수,1,0,0,0,0,서울,중랑구,차대사람,횡단중,과속,단일로,기타단일로,승용차,보행자,963595,1955734,127.0875811,37.60030083,어린이집,상봉어린이집,서울특별시 중랑구 상봉중앙로6길 57,서울특별시 중랑구 상봉1동 287-1,37.60202594,127.0901512,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,96,24.3,20.4,28.7,7.6,0
2019,20190912,야,목,1,0,0,0,0,서울,서대문구,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,951428.3,1953922,126.9498744,37.58340697,유치원,한양제일유치원,서울특별시 서대문구 통일로25길 30,서울특별시 서대문구 홍제2동 82,37.583437,126.947237,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,1,15~19,2019-03-04,3120000,서울특별시 서대문구,0,7,21,18.7,22.9,3.9,0
2019,20190912,야,목,1,0,0,0,0,서울,서대문구,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,951428.3,1953922,126.9498744,37.58340697,어린이집,새솔어린이집,서울특별시 서대문구 통일로34길 19,서울특별시 서대문구 홍제동 107-12,37.58582,126.94872,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,1,3~15,2019-03-04,3120000,서울특별시 서대문구,0,18,21,18.7,22.9,3.9,0
2019,20190913,야,금,1,1,1,0,0,서울,용산구,차량단독,공작물충돌,안전운전 의무 불이행,단일로,지하차도(도로)내,이륜차,없음,956187,1948949,127.0040669,37.53882303,초등학교,한남초교(병설유치원),서울특벽시 용산구 한남대로 112,서울특별시 용산구 한남동 726-1,37.5392032,127.0055986,용산구청,용산경찰서,Y,,10,2020-02-18,3020000,서울특별시 용산구,0,13,23.3,18.3,29.3,0.1,0
2019,20190921,주,토,1,3,3,0,0,서울,강동구,차대사람,기타,기타,단일로,기타단일로,승용차,보행자,968700,1949504,127.1456788,37.54433537,유치원,반석유치원,서울특별시 강동구 양재대로124길 89-18,서울특별시 강동구 길동 79,37.54281992,127.1473249,서울특별시 강동구청,강동경찰서,Y,2,8,2019-12-06,3240000,서울특별시 강동구,0,12,19.6,18.3,22.1,,0
2019,20190921,주,토,1,3,3,0,0,서울,강동구,차대사람,기타,기타,단일로,기타단일로,승용차,보행자,968700,1949504,127.1456788,37.54433537,어린이집,한양어린이집,서울특별시 강동구 양재대로122가길 31,서울특별시 강동구 길동 335-8,37.5435458,127.1428147,서울특별시 강동구청,강동경찰서,Y,1,7,2019-12-06,3240000,서울특별시 강동구,0,7,19.6,18.3,22.1,,0
2019,20190921,주,토,1,3,3,0,0,서울,강동구,차대사람,기타,기타,단일로,기타단일로,승용차,보행자,968700,1949504,127.1456788,37.54433537,어린이집,반석어린이집,서울특별시 강동구 양재대로124길 89-18,서울특별시 강동구 길동 78-5,37.54281992,127.1473249,서울특별시 강동구청,강동경찰서,Y,1,8,2019-12-06,3240000,서울특별시 강동구,0,12,19.6,18.3,22.1,,0
2019,20190922,주,일,1,0,0,0,0,서울,동대문구,차대사람,차도통행중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,961395,1952121,127.0628492,37.56764614,어린이집,사군자어린이집,서울특별시 동대문구 장한로5길 45,서울특별시 동대문구 장안동 403-5,37.56510957,127.0638865,서울특별시 동대문구청,동대문경찰서,Y,1,,2019-11-25,3050000,서울특별시 동대문구,0,15,18.6,17.3,19.6,0.4,0
2019,20190922,주,일,1,0,0,0,0,서울,동대문구,차대사람,차도통행중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,961395,1952121,127.0628492,37.56764614,어린이집,미예뜰어린이집,서울특별시 광진구 긴고랑로7길 69 (중곡동),서울특별시 광진구 중곡3동 191-60,37.566295,127.063006,서울특별시청,광진경찰서,Y,1,,2019-02-20,3040000,서울특별시 광진구,0,7,18.6,17.3,19.6,0.4,0
2019,20190923,주,월,1,0,0,0,0,서울,서초구,차대사람,차도통행중,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,957205,1943371,127.0159144,37.48859454,초등학교,교대부속초등학교,서울특별시 서초구 서초중앙로 96,서울특별시 서초구 서초1동 1650,37.4899286,127.0158653,서울시 서초구,서초경찰서,Y,1,3,2019-06-03,3210000,서울특별시 서초구,0,96,20,16.9,24.6,,0
2019,20190923,주,월,1,0,0,0,0,서울,서초구,차대사람,보도통행중,보행자 보호의무 위반,교차로,교차로횡단보도내,건설기계,보행자,956187,1945328,127.0042829,37.50618589,초등학교,반원초등학교,서울특별시 서초구 잠원로3길 40,서울특별시 서초구 잠원동 72-3,37.5081687,127.0036319,서울시 서초구,서초경찰서,Y,1,4,2019-06-03,3210000,서울특별시 서초구,0,95,20,16.9,24.6,,0
2019,20190925,야,수,1,0,0,0,0,서울,양천구,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,945290,1948671,126.880747,37.53573498,유치원,원일유치원,서울특별시 양천구 목동동로 350,서울특별시 양천구 목5동 912,37.53515823,126.8818745,서울특별시 양천구청,양천경찰서,Y,2,6,2020-06-01,3140000,서울특별시 양천구,0,98,20.9,14.8,27.4,,0
2019,20190927,야,금,1,0,0,0,0,서울,서초구,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,954663,1941945,126.9872489,37.47562022,초등학교,방현초등학교,서울특별시 서초구 효령로4길 58,서울특별시 서초구 방배3동 산81-1,37.4763718,126.9901376,서울시 서초구,방배경찰서,Y,1,4,2019-06-03,3210000,서울특별시 서초구,0,96,22.9,19.6,27,,0
2019,20190927,야,금,1,0,0,0,0,서울,서초구,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,954663,1941945,126.9872489,37.47562022,어린이집,서초중앙어린이집,서울특별시 서초구 남부순환로289길 35,서울특별시 서초구 방배3동 530-55,37.4767682,126.9890543,서울시 서초구,방배경찰서,Y,1,1,2019-06-03,3210000,서울특별시 서초구,0,8,22.9,19.6,27,,0
2019,20190929,주,일,1,0,0,0,0,서울,서대문구,차대차,측면충돌,안전거리 미확보,단일로,기타단일로,건설기계,이륜차,950798.8,1951572.8,126.9429027,37.56219988,초등학교,이대부속초등학교,서울특별시 서대문구 성산로 512-39,서울특별시 서대문구 대신동 20,37.560729,126.942557,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,2,5~8,2019-03-04,3120000,서울특별시 서대문구,0,95,22.6,17.9,28.6,,0
2019,20190929,주,일,1,0,0,0,0,서울,서대문구,차대차,측면충돌,안전거리 미확보,단일로,기타단일로,건설기계,이륜차,950798.8,1951572.8,126.9429027,37.56219988,어린이집,세브란스어린이집,서울특별시 서대문구 연대동문길 41,서울특별시 서대문구 대신동 84-4,37.564327,126.944251,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,1,7~8,2019-03-04,3120000,서울특별시 서대문구,0,10,22.6,17.9,28.6,,0
2019,20190929,주,일,1,0,0,0,0,서울,서대문구,차대차,측면충돌,안전거리 미확보,단일로,기타단일로,건설기계,이륜차,950798.8,1951572.8,126.9429027,37.56219988,유치원,이대부속유치원,서울특별시 서대문구 성산로 512-39,서울특별시 서대문구 대신동 20,37.560729,126.942557,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,1,5~8,2019-03-04,3120000,서울특별시 서대문구,0,95,22.6,17.9,28.6,,0
2019,20190930,야,월,1,0,0,0,0,서울,금천구,차대사람,횡단중,신호위반,단일로,기타단일로,승용차,보행자,946703,1940747,126.897314,37.46439743,유치원,독산유치원,서울특별시 금천구 시흥대로 98길 45,서울특별시 금천구 독산동 1051-20,37.46434175,126.900288,서울특별시 금천구청,금천경찰서,Y,1,6~8,2020-02-20,3170000,서울특별시 금천구,0,95,22.4,16.4,29.9,,0
2019,20190930,야,월,1,0,0,0,0,서울,금천구,차대사람,횡단중,신호위반,단일로,기타단일로,승용차,보행자,946703,1940747,126.897314,37.46439743,초등학교,독산초등학교,서울특별시 금천구 시흥대로 104길 31,서울특별시 금천구 독산동 1034,37.46565673,126.8997128,서울특별시 금천구청,금천경찰서,Y,1,4~8,2020-02-20,3170000,서울특별시 금천구,0,95,22.4,16.4,29.9,,0
2019,20191001,야,화,1,0,0,0,0,서울,영등포구,차대차,추돌,안전운전 의무 불이행,기타,기타,화물차,자전거,950178,1947106,126.936177,37.5219065,초등학교,여의도초등학교,서울특별시 영등포구 여의대방로 439,서울특별시 영등포구 여의도동 40-3,37.52320626,126.936795,영등포구청,영등포경찰서,Y,1,6~23.5,2020-06-30,3180000,서울특별시 영등포구,0,95,23.1,17.6,28.2,,0
2019,20191001,주,화,1,0,0,0,0,서울,은평구,차대차,측면충돌,기타,교차로,교차로내,원동기장치자전거,승용차,949424,1957212,126.9269472,37.61295197,유치원,바다의별유치원,서울특별시 은평구 통일로 790-1,서울특별시 은평구 통일로 790-1,37.615361,126.9262062,서울특별시 은평구,은평경찰서,Y,1,5,2019-07-31,3110000,서울특별시 은평구,0,13,23.1,17.6,28.2,,0
2019,20191001,주,화,1,0,0,0,0,서울,은평구,차대차,측면충돌,기타,교차로,교차로내,원동기장치자전거,승용차,949424,1957212,126.9269472,37.61295197,초등학교,대은초등,서울특별시 은평구 통일로69길 12-15,서울특별시 은평구 통일로69길 12-15,37.6118312,126.9261543,서울특별시 은평구,은평경찰서,Y,6,5,2019-07-31,3110000,서울특별시 은평구,0,96,23.1,17.6,28.2,,0
2019,20191002,야,수,1,0,0,0,0,서울,서초구,차대차,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,959453,1943015,127.0413621,37.48548723,어린이집,성아어린이집,서울특별시 강남구 논현로32길 16,,37.484042,127.043583,서울특별시 강남구청,수서경찰서,Y,1,6,2020-06-24,3220000,서울특별시 강남구,0,11,21.6,20,24.2,23.1,0
2019,20191003,야,목,1,0,0,0,0,서울,강남구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,959880,1944149,127.04613,37.49572707,어린이집,역삼가애어린이집,서울특별시 강남구 도곡로37길 15,,37.494809,127.044725,서울특별시 강남구청,수서경찰서,Y,2,12,2020-06-24,3220000,서울특별시 강남구,0,13,22.4,19.8,27.3,4.6,0
2019,20191004,야,금,1,1,1,0,0,서울,동대문구,차대차,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,961217,1953269,127.0607729,37.57798592,초등학교,전동초교,서울특별시 동대문구 전농로16길 61,서울특별시 동대문구 전농2동 45-41,37.57908644,127.0608069,서울특별시 동대문구청,동대문경찰서,Y,1,,2019-11-25,3050000,서울특별시 동대문구,0,96,22.4,18,27.8,,0
2019,20191004,야,금,1,1,1,0,0,서울,동대문구,차대차,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,961217,1953269,127.0607729,37.57798592,유치원,전동초교병설유치원,서울특별시 동대문구 전농로16길 61,서울특별시 동대문구 전농2동 45-41,37.57908644,127.0608069,서울특별시 동대문구청,동대문경찰서,Y,0,,2019-11-25,3050000,서울특별시 동대문구,0,96,22.4,18,27.8,,0
2019,20191004,야,금,1,1,1,0,0,서울,동대문구,차대차,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,961217,1953269,127.0607729,37.57798592,유치원,새소리유치원,서울특별시 동대문구 사가정로 148,서울특별시 동대문구 전농동 10,37.57665796,127.0615657,서울특별시 동대문구청,동대문경찰서,Y,1,,2019-11-25,3050000,서울특별시 동대문구,0,16,22.4,18,27.8,,0
2019,20191007,야,월,1,0,0,0,0,서울,송파구,차대사람,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,967439,1944561,127.1316235,37.49973821,초등학교,가동초등학교,서울특별시 송파구 중대로20길 47,서울특별시 송파구 가락2동 163,37.49741173,127.1300169,서울특별시 송파구청,송파경찰서,Y,3,9~12,2020-02-20,3230000,서울특별시 송파구,0,7,14.8,13.3,17.9,25.4,0
2019,20191012,주,토,1,0,0,0,0,서울,성동구,차대차,추돌,기타,교차로,교차로부근,승용차,자전거,960397,1948641,127.0517364,37.53623744,어린이집,아이세계어린이집,서울특별시 광진구 동일로4가길 2 (자양동),서울특별시 광진구 자양4동 197-6,37.536087,127.053441,서울특별시청,광진경찰서,Y,2,,2019-02-20,3040000,서울특별시 광진구,0,8,17.9,13.3,23.3,,0
2019,20191014,주,월,1,0,0,0,0,서울,서대문구,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,948388,1953894,126.9154433,37.5829891,유치원,무지개나라유치원,서울특별시 은평구 가좌로7다길 13,서울특별시 은평구 가좌로7다길 13,37.584587,126.9180933,서울특별시 은평구,서부경찰서,Y,1,6,2019-07-31,3110000,서울특별시 은평구,0,7,14.4,9.5,19.6,,0
2019,20191018,야,금,1,0,0,0,0,서울,동대문구,차대차,정면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,자전거,959327,1952949,127.0393866,37.57502009,어린이집,구청(직장)어린이집,서울특별시 동대문구 고산자로28길 13,서울특별시 동대문구 용두동 29-3,37.57530824,127.0391472,서울특별시 동대문구청,동대문경찰서,Y,1,,2019-11-25,3050000,서울특별시 동대문구,0,18,17,12,22.7,,0
2019,20191021,주,월,1,0,0,0,0,서울,강남구,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,962470,1944382,127.0754175,37.49793613,유치원,이화유치원,서울특별시 강남구 개포로109길 9,,37.495751,127.075096,서울특별시 강남구청,수서경찰서,Y,2,15,2020-06-24,3220000,서울특별시 강남구,0,97,17.1,10.9,24.6,,0
2019,20191021,주,월,1,0,0,0,0,서울,강남구,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,962470,1944382,127.0754175,37.49793613,초등학교,대진초등학교,서울특별시 강남구 개포로109길 74,,37.497027,127.0780785,서울특별시 강남구청,수서경찰서,Y,3,9,2020-06-24,3220000,서울특별시 강남구,0,97,17.1,10.9,24.6,,0
2019,20191021,주,월,1,0,0,0,0,서울,강남구,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,962470,1944382,127.0754175,37.49793613,어린이집,강남어린이집,서울특별시 강남구 개포로109길 9,,37.495751,127.075096,서울특별시 강남구청,수서경찰서,Y,1,20,2020-06-24,3220000,서울특별시 강남구,0,13,17.1,10.9,24.6,,0
2019,20191023,야,수,1,0,0,0,0,서울,강서구,차대사람,횡단중,과속,단일로,기타단일로,승용차,보행자,942318,1950122,126.8469953,37.54863168,초등학교,우장초등학교,서울특별시 강서구 화곡로 263 (화곡동),,37.54963737,126.8459831,서울특별시 강서구청,강서경찰서,Y,1,4,2020-01-01,3150000,서울특별시 강서구,20171019,96,17,14.3,20.7,,1
2019,20191023,야,수,1,0,0,0,0,서울,강서구,차대사람,횡단중,과속,단일로,기타단일로,승용차,보행자,942318,1950122,126.8469953,37.54863168,유치원,문성유치원,서울특별시 강서구 우현로 8,,37.547055,126.844554,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,97,17,14.3,20.7,,0
2019,20191023,야,수,1,0,0,0,0,서울,강서구,차대사람,횡단중,과속,단일로,기타단일로,승용차,보행자,942318,1950122,126.8469953,37.54863168,유치원,동그라미유치원,서울특별시 강서구 화곡로52길 14 (화곡동),,37.5501136,126.8491643,서울특별시 강서구청,강서경찰서,Y,1,6,2020-01-01,3150000,서울특별시 강서구,0,98,17,14.3,20.7,,0
