사고번호,사고일시,요일,시군구,X,Y,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.02E+15,2016년 3월 10일 17시,목요일,서울특별시 관악구 봉천동,126.953483,37.47798,사망사고,1,0,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,29세,상해없음,보행자,남,8세,사망
2.02E+15,2016년 3월 17일 13시,목요일,서울특별시 도봉구 창동,127.044061,37.647747,경상사고,0,0,1,0,차대사람 - 횡단중,미분류,포장 - 건조,맑음,단일로 - 기타,승용,여,53세,상해없음,보행자,남,6세,경상
2.02E+15,2016년 3월 18일 12시,금요일,서울특별시 구로구 개봉동,126.851943,37.494229,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,58세,상해없음,보행자,남,7세,중상
2.02E+15,2016년 3월 21일 13시,월요일,서울특별시 구로구 구로동,126.884681,37.494236,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,자전거,남,67세,상해없음,보행자,남,6세,경상
2.02E+15,2016년 3월 21일 14시,월요일,서울특별시 성북구 삼선동2가,127.011376,37.583883,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,원동기,남,33세,상해없음,보행자,남,7세,경상
2.02E+15,2016년 3월 21일 17시,월요일,서울특별시 영등포구 대림동,126.900122,37.495435,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,29세,기타불명,보행자,남,10세,중상
2.02E+15,2016년 3월 24일 15시,목요일,서울특별시 송파구 가락동,127.118402,37.495689,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,35세,상해없음,보행자,남,7세,중상
2.02E+15,2016년 3월 28일 18시,월요일,서울특별시 광진구 광장동,127.104706,37.547838,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,원동기,남,33세,상해없음,자전거,남,11세,경상
2.02E+15,2016년 3월 30일 16시,수요일,서울특별시 성북구 길음동,127.022236,37.608752,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,46세,상해없음,보행자,남,12세,경상
2.02E+15,2016년 3월 31일 18시,목요일,서울특별시 강북구 수유동,127.007369,37.638335,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,26세,상해없음,보행자,여,2세,경상
2.02E+15,2016년 4월 6일 19시,수요일,서울특별시 도봉구 창동,127.044061,37.647747,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,미분류,포장 - 건조,맑음,단일로 - 기타,승용,남,68세,상해없음,자전거,남,12세,경상
2.02E+15,2016년 4월 18일 15시,월요일,서울특별시 강남구 논현동,127.031713,37.51368,부상신고사고,0,0,0,1,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,보행자,남,8세,부상신고
2.02E+15,2016년 4월 19일 08시,화요일,서울특별시 양천구 신월동,126.834319,37.526611,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,52세,상해없음,보행자,여,11세,경상
2.02E+15,2016년 4월 22일 15시,금요일,서울특별시 동작구 대방동,126.928004,37.506883,중상사고,0,1,0,0,차대사람 - 횡단중,미분류,포장 - 건조,맑음,단일로 - 기타,승용,남,27세,상해없음,보행자,남,8세,중상
2.02E+15,2016년 4월 22일 17시,금요일,서울특별시 도봉구 쌍문동,127.027091,37.653366,중상사고,0,1,0,0,차대사람 - 횡단중,미분류,포장 - 건조,맑음,단일로 - 횡단보도부근,승용,남,61세,상해없음,보행자,남,3세,중상
2.02E+15,2016년 4월 25일 14시,월요일,서울특별시 용산구 서계동,126.966797,37.552172,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,42세,상해없음,보행자,남,7세,경상
2.02E+15,2016년 4월 27일 14시,수요일,서울특별시 구로구 구로동,126.884681,37.494236,부상신고사고,0,0,0,1,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 횡단보도상,자전거,남,12세,부상신고,승용,여,44세,상해없음
2.02E+15,2016년 4월 29일 17시,금요일,서울특별시 금천구 시흥동,126.909282,37.449531,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,보행자,남,9세,경상
2.02E+15,2016년 5월 2일 08시,월요일,서울특별시 동작구 흑석동,126.962328,37.505495,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,51세,상해없음,보행자,여,3세,경상
2.02E+15,2016년 5월 4일 15시,수요일,서울특별시 광진구 구의동,127.092967,37.544415,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,67세,상해없음,보행자,남,11세,경상
2.02E+15,2016년 5월 4일 18시,수요일,서울특별시 강북구 번동,127.036755,37.629045,부상신고사고,0,0,0,1,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,11세,부상신고,승합,남,46세,상해없음
2.02E+15,2016년 5월 8일 17시,일요일,서울특별시 마포구 공덕동,126.955004,37.548095,부상신고사고,0,0,0,1,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,자전거,남,8세,부상신고
2.02E+15,2016년 5월 12일 16시,목요일,서울특별시 성북구 성북동,126.99291,37.597251,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,여,51세,상해없음,보행자,남,7세,중상
2.02E+15,2016년 5월 12일 17시,목요일,서울특별시 성북구 길음동,127.022236,37.608752,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,58세,상해없음,보행자,남,10세,중상
2.02E+15,2016년 5월 22일 13시,일요일,서울특별시 도봉구 쌍문동,127.027091,37.653366,경상사고,0,0,1,0,차대차 - 기타,미분류,포장 - 건조,맑음,교차로 - 교차로안,승용,남,55세,상해없음,자전거,여,10세,경상
2.02E+15,2016년 5월 23일 16시,월요일,서울특별시 은평구 대조동,126.923152,37.612259,경상사고,0,0,1,0,차대사람 - 기타,미분류,포장 - 건조,맑음,단일로 - 기타,승용,여,58세,상해없음,보행자,여,4세,경상
2.02E+15,2016년 5월 24일 17시,화요일,서울특별시 동작구 흑석동,126.962328,37.505495,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,73세,상해없음,보행자,남,12세,중상
2.02E+15,2016년 5월 29일 17시,일요일,서울특별시 관악구 신림동,126.935806,37.463207,사망사고,1,0,0,0,차대사람 - 차도통행중,미분류,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,55세,상해없음,보행자,남,5세,사망
2.02E+15,2016년 5월 31일 16시,화요일,서울특별시 동대문구 장안동,127.070025,37.570213,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,58세,상해없음,보행자,남,9세,중상
2.02E+15,2016년 6월 1일 17시,수요일,서울특별시 노원구 월계동,127.056738,37.628252,경상사고,0,0,2,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,58세,상해없음,보행자,여,9세,경상
2.02E+15,2016년 6월 2일 13시,목요일,서울특별시 강남구 도곡동,127.045278,37.488597,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,31세,상해없음,보행자,남,7세,중상
2.02E+15,2016년 6월 3일 16시,금요일,서울특별시 동대문구 용두동,127.034284,37.575729,경상사고,0,0,1,0,차대사람 - 횡단중,미분류,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,58세,상해없음,보행자,여,11세,경상
2.02E+15,2016년 6월 7일 16시,화요일,서울특별시 양천구 신월동,126.834319,37.526611,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,35세,상해없음,보행자,여,9세,경상
2.02E+15,2016년 6월 9일 08시,목요일,서울특별시 강동구 길동,127.145925,37.53962,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,38세,상해없음,보행자,남,8세,경상
2.02E+15,2016년 6월 9일 18시,목요일,서울특별시 도봉구 창동,127.044061,37.647747,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,67세,상해없음,자전거,남,11세,경상
2.02E+15,2016년 6월 11일 20시,토요일,서울특별시 영등포구 신길동,126.913607,37.506066,경상사고,0,0,1,0,차대차 - 측면직각충돌,신호위반,포장 - 습기,흐림,단일로 - 횡단보도상,이륜,남,26세,기타불명,자전거,여,9세,경상
2.02E+15,2016년 6월 13일 15시,월요일,서울특별시 동작구 흑석동,126.962328,37.505495,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,화물,남,51세,상해없음,보행자,여,6세,중상
2.02E+15,2016년 6월 13일 16시,월요일,서울특별시 은평구 응암동,126.923123,37.593842,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,49세,상해없음,보행자,남,6세,중상
2.02E+15,2016년 6월 13일 21시,월요일,서울특별시 은평구 불광동,126.935569,37.619157,경상사고,0,0,4,0,차대차 - 측면직각충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,자전거,남,14세,경상,승용,여,32세,경상
2.02E+15,2016년 6월 16일 14시,목요일,서울특별시 은평구 진관동,126.937815,37.639684,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,45세,상해없음,보행자,남,11세,중상
2.02E+15,2016년 6월 20일 14시,월요일,서울특별시 관악구 신림동,126.935806,37.463207,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,53세,상해없음,보행자,여,8세,경상
2.02E+15,2016년 6월 22일 15시,수요일,서울특별시 강서구 화곡동,126.84727,37.540704,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,화물,남,51세,상해없음,보행자,남,7세,중상
2.02E+15,2016년 6월 23일 17시,목요일,서울특별시 동작구 상도동,126.944078,37.498711,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,상해없음,보행자,남,9세,경상
2.02E+15,2016년 6월 30일 14시,목요일,서울특별시 강북구 수유동,127.007369,37.638335,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 습기,흐림,단일로 - 기타,승용,남,37세,기타불명,보행자,여,8세,경상
2.02E+15,2016년 6월 30일 16시,목요일,서울특별시 동작구 상도1동,126.950642,37.503274,경상사고,0,0,1,0,차대사람 - 횡단중,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,여,65세,상해없음,보행자,남,6세,경상
2.02E+15,2016년 7월 1일 15시,금요일,서울특별시 성북구 보문동7가,127.022378,37.579776,중상사고,0,1,0,0,차대사람 - 차도통행중,보행자보호의무위반,포장 - 습기,비,단일로 - 기타,화물,남,24세,상해없음,보행자,여,9세,중상
2.02E+15,2016년 7월 9일 15시,토요일,서울특별시 강동구 상일동,127.168808,37.550586,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,32세,상해없음,보행자,남,7세,중상
2.02E+15,2016년 7월 9일 17시,토요일,서울특별시 구로구 구로동,126.884681,37.494236,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,원동기,남,46세,상해없음,자전거,남,10세,경상
2.02E+15,2016년 7월 12일 14시,화요일,서울특별시 강남구 청담동,127.050467,37.524402,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,44세,상해없음,보행자,여,9세,중상
2.02E+15,2016년 7월 18일 08시,월요일,서울특별시 송파구 장지동,127.131924,37.477372,경상사고,0,0,1,0,차대사람 - 보도통행중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,59세,상해없음,보행자,남,8세,경상
2.02E+15,2016년 8월 1일 11시,월요일,서울특별시 성북구 삼선동2가,127.011376,37.583883,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,46세,상해없음,보행자,여,8세,경상
2.02E+15,2016년 8월 5일 14시,금요일,서울특별시 송파구 마천동,127.152749,37.49849,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,여,41세,상해없음,보행자,남,11세,경상
2.02E+15,2016년 8월 6일 13시,토요일,서울특별시 은평구 응암동,126.923123,37.593842,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,12세,경상,승용,남,32세,상해없음
2.02E+15,2016년 8월 7일 18시,일요일,서울특별시 구로구 구로동,126.884681,37.494236,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,37세,상해없음,보행자,여,4세,중상
2.02E+15,2016년 8월 7일 20시,일요일,서울특별시 강남구 대치동,127.06334,37.499194,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,57세,상해없음,보행자,여,12세,중상
2.02E+15,2016년 8월 8일 10시,월요일,서울특별시 성북구 길음동,127.022236,37.608752,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,미분류,포장 - 건조,맑음,단일로 - 기타,승용,남,56세,상해없음,보행자,남,7세,경상
2.02E+15,2016년 8월 10일 08시,수요일,서울특별시 강동구 둔촌동,127.144719,37.528267,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,56세,상해없음,자전거,남,9세,경상
2.02E+15,2016년 8월 12일 17시,금요일,서울특별시 도봉구 창동,127.044061,37.647747,경상사고,0,0,3,0,차대차 - 측면직각충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,승용,여,49세,상해없음,승용,여,35세,경상
2.02E+15,2016년 8월 18일 08시,목요일,서울특별시 은평구 진관동,126.937815,37.639684,경상사고,0,0,4,0,차대차 - 측면직각충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,승용,여,50세,경상,승용,남,55세,경상
2.02E+15,2016년 8월 18일 11시,목요일,서울특별시 종로구 명륜1가,126.997481,37.589118,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,49세,상해없음,보행자,여,9세,경상
2.02E+15,2016년 8월 22일 10시,월요일,서울특별시 양천구 신월동,126.834319,37.526611,중상사고,0,1,0,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,7세,중상,승합,남,36세,상해없음
2.02E+15,2016년 8월 27일 11시,토요일,서울특별시 양천구 신정동,126.855717,37.515197,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,기타불명,기타불명,기타불명,자전거,남,9세,경상
2.02E+15,2016년 9월 6일 17시,화요일,서울특별시 노원구 공릉동,127.091015,37.630503,경상사고,0,0,2,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,63세,상해없음,보행자,여,9세,경상
2.02E+15,2016년 9월 8일 18시,목요일,서울특별시 은평구 역촌동,126.914622,37.604586,경상사고,0,0,1,0,차대사람 - 횡단중,미분류,포장 - 건조,맑음,단일로 - 기타,이륜,남,57세,상해없음,보행자,여,7세,경상
2.02E+15,2016년 9월 10일 19시,토요일,서울특별시 금천구 시흥동,126.909282,37.449531,중상사고,0,1,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,31세,경상,보행자,여,11세,중상
2.02E+15,2016년 9월 11일 13시,일요일,서울특별시 강남구 개포동,127.062593,37.480284,부상신고사고,0,0,0,1,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,33세,상해없음,자전거,남,11세,부상신고
2.02E+15,2016년 9월 12일 13시,월요일,서울특별시 금천구 독산동,126.898294,37.467477,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,69세,상해없음,보행자,여,8세,경상
2.02E+15,2016년 9월 19일 09시,월요일,서울특별시 송파구 가락동,127.118402,37.495689,경상사고,0,0,3,3,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,47세,경상,승용,남,69세,경상
2.02E+15,2016년 9월 19일 16시,월요일,서울특별시 영등포구 대림동,126.900122,37.495435,부상신고사고,0,0,0,2,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,69세,상해없음,보행자,남,8세,부상신고
2.02E+15,2016년 9월 23일 14시,금요일,서울특별시 성북구 동소문동1가,127.007263,37.590048,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,68세,기타불명,보행자,남,8세,경상
2.02E+15,2016년 9월 27일 14시,화요일,서울특별시 강동구 명일동,127.150808,37.549062,경상사고,0,0,3,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 습기,비,단일로 - 횡단보도상,승용,여,39세,상해없음,보행자,여,41세,경상
2.02E+15,2016년 9월 29일 09시,목요일,서울특별시 종로구 숭인동,127.018946,37.575576,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,원동기,남,43세,상해없음,보행자,남,7세,경상
2.02E+15,2016년 9월 30일 13시,금요일,서울특별시 서초구 우면동,127.017939,37.465937,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,흐림,교차로 - 교차로부근,승용,남,37세,상해없음,보행자,남,8세,중상
2.02E+15,2016년 10월 13일 16시,목요일,서울특별시 구로구 구로동,126.884681,37.494236,경상사고,0,0,1,0,차대사람 - 기타,미분류,포장 - 건조,맑음,교차로 - 교차로안,화물,남,36세,기타불명,보행자,남,4세,경상
2.02E+15,2016년 10월 24일 08시,월요일,서울특별시 구로구 오류동,126.838594,37.491666,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,35세,상해없음,보행자,남,9세,중상
2.02E+15,2016년 10월 26일 14시,수요일,서울특별시 성북구 장위동,127.049914,37.615222,경상사고,0,0,1,0,차대사람 - 횡단중,미분류,포장 - 건조,흐림,단일로 - 기타,이륜,남,18세,상해없음,보행자,남,8세,경상
2.02E+15,2016년 10월 27일 19시,목요일,서울특별시 강동구 둔촌동,127.144719,37.528267,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,17세,상해없음,보행자,여,12세,경상
2.02E+15,2016년 11월 18일 08시,금요일,서울특별시 은평구 진관동,126.937815,37.639684,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,40세,상해없음,보행자,남,9세,중상
2.02E+15,2016년 11월 20일 18시,일요일,서울특별시 성북구 장위동,127.049914,37.615222,경상사고,0,0,1,0,차대사람 - 횡단중,미분류,포장 - 건조,흐림,교차로 - 교차로안,원동기,남,24세,상해없음,보행자,남,10세,경상
2.02E+15,2016년 11월 21일 16시,월요일,서울특별시 종로구 숭인동,127.018946,37.575576,부상신고사고,0,0,0,1,차대사람 - 횡단중,신호위반,포장 - 건조,흐림,단일로 - 기타,원동기,남,29세,상해없음,보행자,남,9세,부상신고
2.02E+15,2016년 11월 22일 13시,화요일,서울특별시 강북구 번동,127.036755,37.629045,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,67세,상해없음,보행자,남,8세,중상
2.02E+15,2016년 11월 24일 17시,목요일,서울특별시 마포구 아현동,126.956319,37.554477,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,41세,상해없음,보행자,여,6세,중상
2.02E+15,2016년 12월 2일 08시,금요일,서울특별시 은평구 진관동,126.937815,37.639684,중상사고,0,2,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,70세,상해없음,보행자,남,71세,중상
2.02E+15,2016년 12월 4일 12시,일요일,서울특별시 강북구 미아동,127.023876,37.62111,경상사고,0,0,1,0,차대사람 - 기타,미분류,포장 - 건조,맑음,단일로 - 기타,승용,남,54세,상해없음,보행자,여,11세,경상
2.02E+15,2016년 12월 7일 12시,수요일,서울특별시 금천구 독산동,126.898294,37.467477,부상신고사고,0,0,0,1,차대사람 - 차도통행중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,40세,상해없음,보행자,여,7세,부상신고
2.02E+15,2016년 12월 8일 16시,목요일,서울특별시 금천구 시흥동,126.909282,37.449531,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,화물,남,41세,상해없음,보행자,남,7세,부상신고
2.02E+15,2016년 12월 14일 13시,수요일,서울특별시 강동구 명일동,127.150808,37.549062,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 습기,비,단일로 - 기타,승용,여,47세,상해없음,보행자,남,6세,경상
2.02E+15,2017년 1월 25일 16시,수요일,서울특별시 성북구 삼선동3가,127.013061,37.586546,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,38세,상해없음,보행자,여,10세,경상
2.02E+15,2017년 1월 26일 08시,목요일,서울특별시 서대문구 남가좌동,126.919255,37.575525,부상신고사고,0,0,0,1,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,69세,상해없음,보행자,여,12세,부상신고
2.02E+15,2017년 2월 6일 14시,월요일,서울특별시 강동구 명일동,127.150808,37.549062,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,62세,상해없음,자전거,남,12세,경상
2.02E+15,2017년 2월 8일 07시,수요일,서울특별시 도봉구 창동,127.044061,37.647747,중상사고,0,3,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,59세,중상,승용,남,35세,중상
2.02E+15,2017년 2월 9일 15시,목요일,서울특별시 은평구 진관동,126.937815,37.639684,중상사고,0,1,0,0,차대사람 - 횡단중,미분류,포장 - 건조,맑음,단일로 - 기타,승용,여,54세,상해없음,보행자,남,7세,중상
2.02E+15,2017년 2월 9일 19시,목요일,서울특별시 강남구 청담동,127.050467,37.524402,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,35세,상해없음,보행자,남,7세,중상
2.02E+15,2017년 3월 2일 13시,목요일,서울특별시 구로구 항동,126.824591,37.481039,중상사고,0,1,0,0,차대사람 - 횡단중,미분류,포장 - 건조,맑음,단일로 - 기타,승용,남,70세,상해없음,보행자,남,7세,중상
2.02E+15,2017년 3월 3일 13시,금요일,서울특별시 관악구 봉천동,126.953483,37.47798,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,41세,상해없음,보행자,남,7세,경상
2.02E+15,2017년 3월 5일 12시,일요일,서울특별시 영등포구 당산동3가,126.897108,37.525862,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,53세,상해없음,자전거,남,7세,경상
2.02E+15,2017년 3월 9일 17시,목요일,서울특별시 강남구 논현동,127.031713,37.51368,경상사고,0,0,1,0,차대사람 - 횡단중,미분류,포장 - 건조,맑음,단일로 - 기타,승용,남,27세,상해없음,보행자,남,9세,경상
2.02E+15,2017년 3월 14일 20시,화요일,서울특별시 종로구 숭인동,127.018946,37.575576,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,원동기,남,31세,상해없음,보행자,남,12세,중상
2.02E+15,2017년 3월 15일 14시,수요일,서울특별시 서대문구 북가좌동,126.91119,37.578965,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,보행자,여,9세,경상
2.02E+15,2017년 3월 27일 15시,월요일,서울특별시 강서구 마곡동,126.830206,37.574793,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,기타 - 기타,승용,여,34세,상해없음,보행자,남,11세,경상
2.02E+15,2017년 3월 30일 16시,목요일,서울특별시 성동구 상왕십리동,127.024812,37.56847,중상사고,0,1,0,0,차대사람 - 차도통행중,미분류,포장 - 기타,맑음,기타 - 기타,승용,남,53세,상해없음,보행자,남,8세,중상
2.02E+15,2017년 3월 31일 17시,금요일,서울특별시 송파구 삼전동,127.091886,37.501904,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,70세,상해없음,보행자,여,12세,경상
2.02E+15,2017년 4월 3일 16시,월요일,서울특별시 도봉구 방학동,127.031062,37.665292,경상사고,0,0,1,0,차대차 - 측면충돌,미분류,포장 - 건조,맑음,교차로 - 교차로안,화물,남,50세,상해없음,자전거,남,9세,경상
2.02E+15,2017년 4월 6일 16시,목요일,서울특별시 서초구 반포동,127.000758,37.50397,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,11세,경상
2.02E+15,2017년 4월 6일 17시,목요일,서울특별시 성북구 동소문동6가,127.014249,37.593539,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,39세,상해없음,보행자,남,10세,중상
2.02E+15,2017년 4월 10일 16시,월요일,서울특별시 강남구 대치동,127.06334,37.499194,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,32세,상해없음,보행자,남,12세,경상
2.02E+15,2017년 4월 15일 13시,토요일,서울특별시 영등포구 대림동,126.900122,37.495435,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,50세,상해없음,보행자,여,9세,경상
